avion,voiture,oiseau,chat,cerf,chien,grenouille,cheval,bateau,camion,target-0,target-1,target-2,target-3,target-4,target-5,target-6,target-7,target-8,target-9,instance_id
-12.10389,-11.4357,-7.2424006,-6.8117847,-11.514221,-4.832259,-9.346518,-9.568033,-12.258391,-12.356812,0.0,0.0,0.04,0.88,0.0,0.08,0.0,0.0,0.0,0.0,1794
-13.74009,-12.357266,-6.1600285,-9.754936,-13.646449,-8.889791,-0.16933155,-13.047443,-11.200907,-14.252172,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1795
-3.498577,-10.983683,-6.346887,-11.469432,-12.446168,-9.615122,-12.2462635,-11.761022,-8.870855,-12.261763,0.8679245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11320755,0.018867925,1796
-7.6802917,-2.177287,-9.581701,-11.540541,-11.265004,-10.478853,-9.183253,-10.120098,-9.584328,-7.2854233,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797
-15.085715,-12.462826,-7.519542,-12.321926,-5.944219,-6.2951355,-10.564381,-7.3720665,-16.010302,-15.25102,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1798
-13.594094,-12.200252,-7.1426735,-10.893448,-3.6551504,-10.186312,-9.825493,-7.919426,-10.5794115,-14.550255,0.0,0.0,0.0,0.0,0.9607843,0.0,0.0,0.039215688,0.0,0.0,1799
-10.65308,-11.580663,-8.044726,-11.591835,-10.7847185,-9.015976,-11.499977,-9.758942,-6.6740546,-11.260624,0.0,0.0,0.07692308,0.01923077,0.84615386,0.01923077,0.0,0.03846154,0.0,0.0,1800
-12.168781,-12.086809,-5.65665,-9.634892,-2.4562397,-8.849736,-8.802771,-9.652522,-12.514559,-14.327534,0.0,0.0,0.0,0.019607844,0.98039216,0.0,0.0,0.0,0.0,0.0,1801
-9.244819,-12.298202,-0.4567442,-7.1901035,-13.164667,-7.898689,-8.070541,-9.830673,-11.537029,-13.91334,0.020408163,0.0,0.97959185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1802
-12.653739,-14.61635,-2.334324,-10.095932,-14.102633,-8.995661,-10.400965,-13.480203,-13.920864,-17.743572,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1803
-15.235313,-13.77416,-9.797814,-9.469617,-11.689634,-5.4166517,-12.046434,-13.60364,-16.518873,-17.062641,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1804
-5.816935,-8.549926,-7.040755,-9.452513,-10.3628645,-8.404314,-8.155508,-9.675078,-1.1395569,-8.314504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1805
-11.548436,-3.2814531,-12.353458,-11.416859,-11.664402,-11.618858,-13.497944,-12.556143,-11.718822,-10.351159,0.019607844,0.98039216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1806
-14.812372,-13.114381,-11.332557,-7.8652463,-12.244274,-4.5844345,-11.910819,-12.854856,-15.750092,-14.799639,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1807
-10.38217,-8.298355,-11.892627,-12.839187,-15.084389,-13.2264385,-14.579315,-14.18912,-10.850113,-4.3628693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1808
-10.199407,-11.50093,-10.539284,-12.074022,-14.59798,-12.042833,-12.930079,-13.295557,-2.734455,-11.941869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1809
-11.620897,-4.3287373,-11.062557,-13.033648,-15.770813,-12.532246,-14.45738,-13.369804,-12.149143,-12.923579,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810
-8.576731,-2.095889,-6.958456,-7.624761,-10.907124,-4.7499523,-9.466972,-9.452126,-8.94623,-8.009087,0.0,0.96,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,1811
-15.219634,-12.972137,-10.398812,-9.365232,-12.908955,-4.760126,-12.57146,-11.050642,-16.5394,-14.822849,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1812
-13.115671,-13.250728,-8.490309,-7.3456726,-14.666019,-8.291885,-9.570822,-12.188184,-15.376677,-15.048444,0.0,0.0,0.0,0.877551,0.020408163,0.08163265,0.0,0.0,0.0,0.020408163,1813
-9.910715,-6.014242,-10.322678,-10.044093,-13.904824,-11.402592,-13.107313,-12.254075,-10.121189,-3.7703447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1814
-11.425077,-8.122156,-12.465017,-12.879901,-15.017282,-12.16393,-16.21994,-12.971677,-12.4733095,-3.8633194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1815
-13.491679,-13.080021,-9.322527,-10.11188,-11.364361,-5.991599,-12.685579,-4.6786203,-13.57767,-15.436496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1816
-13.484646,-12.750942,-5.849228,-10.9274,-9.281481,-9.26532,-2.5635424,-10.0818405,-13.809114,-13.853433,0.0,0.0,0.0,0.04,0.0,0.0,0.96,0.0,0.0,0.0,1817
-14.668722,-13.189584,-10.355583,-8.630358,-15.183084,-3.7718296,-11.360797,-13.214586,-15.139338,-15.8411665,0.0,0.0,0.0,0.04,0.0,0.96,0.0,0.0,0.0,0.0,1818
-4.0236044,-12.369329,-6.832739,-12.0881195,-12.778131,-11.131629,-11.945518,-12.844448,-8.641798,-14.480988,0.9811321,0.0,0.0,0.0,0.0,0.018867925,0.0,0.0,0.0,0.0,1819
-9.130288,-8.717121,-8.568428,-11.424547,-13.532672,-10.09585,-9.688621,-12.718855,-4.005204,-9.887544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1820
-15.9600935,-13.624947,-5.251774,-11.702474,-3.829133,-9.026468,-10.084939,-9.934644,-15.710735,-16.096186,0.0,0.0,0.0,0.09803922,0.8627451,0.019607844,0.0,0.019607844,0.0,0.0,1821
-12.401375,-12.221754,-7.3241825,-9.008364,-11.872824,-5.649576,-9.980866,-2.5550385,-12.696228,-13.7246475,0.0,0.0,0.0,0.019607844,0.0,0.0,0.0,0.98039216,0.0,0.0,1822
-7.2220654,-9.217287,-5.9161153,-10.127663,-9.344902,-7.5010242,-8.807627,-5.472677,-9.706726,-10.374374,0.98039216,0.0,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1823
-13.223909,-8.834112,-13.302662,-14.053049,-15.862289,-13.228401,-15.990082,-14.981204,-15.082827,-3.7907352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1824
-13.016727,-15.290716,-1.3246784,-9.516537,-17.11828,-10.844976,-10.836835,-13.9825115,-15.984922,-18.169392,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1825
-10.016671,-10.01346,-9.514532,-10.35646,-13.7393465,-11.756151,-12.649201,-12.988416,-1.8577204,-11.288163,0.0,0.018518519,0.0,0.0,0.0,0.0,0.0,0.0,0.9814815,0.0,1826
-13.629639,-11.863056,-7.316513,-9.416809,-0.22964,-8.409193,-10.691373,-7.3898196,-14.82203,-14.809816,0.0,0.0,0.019607844,0.0,0.9411765,0.0,0.0,0.039215688,0.0,0.0,1827
-13.957546,-11.492676,-8.344706,-9.967071,-12.681,-8.33308,-12.38575,-1.9760551,-13.737803,-13.258343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1828
-10.400251,-2.3550758,-9.4950075,-8.516329,-12.37843,-9.651707,-10.240801,-11.693928,-11.050326,-7.029028,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1829
-13.835909,-13.593975,-8.591851,-9.407566,-12.541824,-7.5453076,-11.651345,-13.102398,-15.101088,-15.095708,0.0,0.0,0.0,0.94,0.0,0.06,0.0,0.0,0.0,0.0,1830
-9.8533745,-7.434212,-11.583629,-13.923378,-15.07877,-13.563291,-15.855389,-14.876889,-10.609655,-4.273136,0.017857144,0.017857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96428573,1831
-11.548463,-13.401659,-7.3142166,-11.463781,-11.393633,-10.004766,-9.0931,-11.357281,-11.183322,-13.998653,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1832
-10.318354,-10.443913,-8.975565,-10.546456,-12.62082,-10.396074,-12.59988,-11.869964,-2.8265734,-12.143616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1833
-11.075562,-8.409561,-12.349396,-12.522283,-15.010378,-11.641047,-14.794054,-12.810163,-10.477983,-3.4044771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1834
-8.002701,-11.723601,-5.2373447,-9.844501,-6.359271,-6.489534,-6.70389,-6.2475066,-8.835531,-13.4255,0.9591837,0.0,0.0,0.0,0.0,0.020408163,0.020408163,0.0,0.0,0.0,1835
-13.229078,-11.411209,-4.6818924,-8.26409,-0.22026825,-6.9997373,-9.065223,-7.4970202,-13.43319,-13.685488,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1836
-10.675763,-4.2947397,-9.431893,-9.242161,-11.447444,-9.452297,-9.825542,-12.291718,-12.287614,-9.024418,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1837
-14.077368,-11.39344,-8.09308,-10.100801,-13.782651,-9.603556,-2.0295668,-12.693038,-11.434316,-14.014046,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1838
-13.943622,-11.566073,-8.306158,-11.081016,-13.449466,-9.696785,-11.788521,-1.9059591,-14.096989,-14.004708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1839
-11.87966,-13.799115,-9.465392,-11.295986,-14.241363,-12.175979,-12.170177,-12.284219,-2.7269402,-15.32166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1840
-10.368587,-6.9808474,-11.997227,-13.033099,-14.435104,-12.092728,-13.7927685,-13.256749,-10.835036,-3.9251108,0.0,0.03773585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9622642,1841
-13.356066,-12.457669,-7.6816525,-10.007992,-0.7280998,-9.884808,-10.915531,-8.497072,-13.918008,-14.236124,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1842
-9.601429,-11.601259,-10.199657,-10.985694,-13.831324,-12.031403,-13.450523,-11.572306,-2.272625,-9.931832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1843
-9.047787,-7.5883665,-9.550202,-11.544596,-13.7254095,-10.271481,-12.795621,-11.196707,-8.34502,-2.3335524,0.0,0.020408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97959185,1844
-13.480422,-11.320528,-9.529765,-8.170221,-8.501005,-8.236557,-11.967211,-3.801032,-13.35852,-12.31913,0.0,0.0,0.018518519,0.0,0.018518519,0.0,0.0,0.962963,0.0,0.0,1845
-11.03073,-13.846213,-0.23221588,-8.860128,-11.259887,-9.55341,-8.1894865,-11.279835,-13.236721,-15.092921,0.0,0.0,0.9591837,0.0,0.0,0.0,0.040816326,0.0,0.0,0.0,1846
-13.020583,-12.564193,-6.960589,-8.369123,-13.146206,-2.8597965,-10.760641,-11.374505,-14.282993,-13.988193,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1847
-12.843678,-12.964613,-7.99398,-6.3546944,-13.658167,-7.7716217,-10.059664,-11.886652,-13.240319,-13.9583025,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1848
-14.331091,-13.3224125,-8.515045,-11.0779,-11.606811,-9.492082,-11.864672,-2.8305006,-15.578622,-15.58844,0.0,0.0,0.0,0.0,0.019607844,0.0,0.0,0.98039216,0.0,0.0,1849
-14.090303,-6.286229,-13.58878,-15.311565,-15.774914,-13.926972,-14.661356,-12.338335,-12.663771,-11.484267,0.0,0.92156863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078431375,1850
-1.3291149,-10.6167145,-6.787225,-11.205389,-14.796923,-11.096781,-14.814183,-12.565237,-9.946491,-14.380046,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851
-10.285557,-12.583051,-0.99993134,-8.903366,-13.216799,-9.134952,-10.653379,-11.408865,-11.373377,-12.2916565,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1852
-11.870165,-8.033702,-13.79544,-13.646926,-17.62092,-13.063452,-15.217165,-16.105312,-13.031713,-3.3654537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019607844,0.98039216,1853
-12.312733,-12.852607,-5.8545146,-7.1656117,-12.250016,-5.060435,-10.003847,-10.930843,-13.055004,-14.787018,0.0,0.0,0.0,0.08,0.0,0.92,0.0,0.0,0.0,0.0,1854
-12.231358,-12.261189,-7.4733534,-9.116364,-13.662859,-2.414589,-9.423801,-11.463484,-13.42313,-13.060851,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1855
-8.94813,-10.187832,-9.296898,-10.790401,-13.3802,-11.062024,-10.831829,-12.298208,-2.0506191,-11.190606,0.0,0.0,0.020408163,0.0,0.0,0.0,0.0,0.0,0.9591837,0.020408163,1856
-13.101295,-12.217668,-8.537449,-8.219598,-12.885708,-2.748681,-10.920944,-11.602268,-13.995792,-13.695521,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1857
-11.273207,-10.580243,-3.608203,-9.931777,-2.1581945,-6.311742,-4.1058683,-5.832719,-12.995508,-13.83531,0.0,0.0,0.0,0.0,0.9019608,0.078431375,0.0,0.019607844,0.0,0.0,1858
-10.581988,-12.448183,-1.8448086,-9.368027,-10.102485,-9.453867,-8.322057,-9.2694,-10.712551,-13.004139,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1859
-10.2225485,-9.978062,-10.559862,-9.560954,-13.942892,-11.116684,-10.584192,-12.311663,-2.5038385,-12.311143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1860
-12.454056,-12.9651575,-8.013834,-8.464502,-14.233925,-7.733791,-8.765188,-12.31243,-13.624118,-14.535591,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1861
-13.819456,-13.490875,-9.628536,-8.741346,-8.930775,-3.7870922,-12.9556875,-11.970395,-15.714047,-14.535339,0.0,0.0,0.0,0.10204082,0.020408163,0.877551,0.0,0.0,0.0,0.0,1862
-16.839,-14.3176565,-11.7726755,-11.811759,-14.681448,-6.329323,-13.180726,-15.32139,-17.083359,-16.23884,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1863
-12.959931,-12.283335,-7.7092557,-10.676249,-11.495252,-9.077561,-11.044071,-1.3124247,-13.101285,-14.597682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1864
-16.168255,-13.156822,-10.953118,-13.533277,-13.045367,-10.530956,-13.838834,-3.1198044,-15.523209,-16.785969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1865
-8.210182,-11.233343,-9.6268015,-11.010096,-15.347401,-12.879227,-12.287844,-13.019402,-1.6439676,-12.678411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1866
-13.169627,-12.307285,-5.128224,-9.144181,-9.234426,-7.727519,-4.5885105,-9.77582,-13.249831,-12.928156,0.0,0.0,0.02,0.0,0.02,0.0,0.96,0.0,0.0,0.0,1867
-11.541681,-15.450792,-1.2504101,-8.557826,-11.701588,-11.457265,-11.7652645,-12.502465,-15.963654,-16.448078,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1868
-7.573813,-10.126242,-8.825709,-9.735742,-13.2699,-10.845681,-11.029927,-11.575948,-1.5839319,-11.264189,0.07692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9230769,0.0,1869
-11.980112,-13.768608,-0.0013875961,-8.645193,-13.715741,-9.373508,-10.077948,-12.074015,-15.769673,-17.757793,0.0,0.0,0.98039216,0.0,0.0,0.0,0.019607844,0.0,0.0,0.0,1870
-13.387054,-12.314726,-9.129204,-7.430318,-14.1575985,-7.1184626,-10.349728,-12.685762,-13.827533,-13.888324,0.0,0.0,0.01724138,0.7586207,0.0,0.20689656,0.01724138,0.0,0.0,0.0,1871
-12.33909,-11.867125,-8.394066,-9.746374,-14.423515,-2.3254786,-10.215059,-11.543825,-14.567642,-13.735611,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1872
-15.555635,-13.714533,-10.50285,-13.144373,-13.663379,-10.998697,-9.731506,-13.655114,-14.299992,-14.730096,0.0,0.0,0.0,0.0,0.018867925,0.0,0.9811321,0.0,0.0,0.0,1873
-7.8458543,-9.520024,-9.0099535,-9.408192,-12.238211,-10.163463,-11.504309,-11.005899,-1.0108852,-9.416805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1874
0.5263071,-9.9092045,-5.8062315,-9.850557,-12.686575,-9.514563,-12.905531,-12.005097,-8.0501585,-12.302035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1875
-10.882429,-13.990427,-1.1037979,-9.908056,-13.909105,-10.002388,-7.8349643,-12.587697,-14.677158,-15.765955,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1876
-11.405147,-10.46284,-7.455438,-5.7048407,-13.276272,-7.216873,-8.449888,-11.537384,-12.017171,-12.312319,0.0,0.0,0.01923077,0.96153843,0.0,0.0,0.01923077,0.0,0.0,0.0,1877
-10.588972,-8.523174,-8.450618,-9.191599,-10.009684,-7.426832,-10.136488,-3.144412,-12.420737,-9.003127,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.96,0.0,0.0,1878
-1.0111198,-11.566974,-8.280886,-11.748024,-17.401411,-12.229241,-15.457999,-14.760347,-12.6126175,-12.987965,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1879
-11.273434,-2.9244013,-9.66775,-10.751287,-14.9972925,-10.73045,-13.467567,-13.133097,-10.775644,-10.241345,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1880
-12.255161,-7.873605,-14.22312,-14.860018,-18.712652,-14.408972,-16.624344,-16.4677,-12.882468,-3.1377802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1881
-12.005792,-2.78555,-10.991044,-11.950867,-15.776843,-9.787605,-13.127708,-12.584376,-13.418413,-11.10541,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1882
-12.222176,-12.377723,-7.928661,-8.516606,-10.424028,-5.021899,-8.519467,-10.199327,-12.654501,-13.698901,0.0,0.0,0.0,0.9230769,0.03846154,0.03846154,0.0,0.0,0.0,0.0,1883
-13.8233385,-12.428497,-6.9971495,-10.144886,-10.27437,-3.994173,-9.333806,-6.233664,-14.252638,-14.807634,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.98,0.0,0.0,1884
-9.562092,-12.781677,-5.351472,-10.876117,-11.734781,-4.569228,-5.5072155,-9.868065,-9.75427,-14.081357,0.0,0.0,0.018867925,0.0,0.0,0.9811321,0.0,0.0,0.0,0.0,1885
-11.988898,-11.442512,-10.521739,-8.8043375,-14.714957,-12.736159,-13.07324,-10.914717,-9.875305,-14.347671,0.02,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.9,0.04,1886
-12.505055,-12.932951,-6.735511,-8.501951,-10.655125,-5.0615835,-9.20287,-8.744907,-13.830409,-13.969244,0.0,0.0,0.0,0.98039216,0.0,0.019607844,0.0,0.0,0.0,0.0,1887
-12.34428,-12.383771,-2.2133427,-8.989187,-10.069259,-9.646696,-10.571282,-11.443984,-14.603669,-14.071494,0.0,0.0,0.9433962,0.0,0.0,0.056603774,0.0,0.0,0.0,0.0,1888
-8.841038,-6.068806,-9.343959,-9.916289,-14.959026,-10.032249,-12.618055,-11.920347,-6.204144,-4.4040956,0.0,0.057692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9423077,1889
-14.584151,-12.148431,-6.6598086,-11.658888,-9.758578,-7.5167155,-2.4722404,-11.233429,-16.105745,-14.030529,0.0,0.0,0.0,0.018518519,0.0,0.0,0.9814815,0.0,0.0,0.0,1890
-9.264797,-10.590341,-9.171566,-11.397973,-14.186865,-11.341236,-10.132594,-12.630289,-1.1805019,-9.927314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.02,1891
-13.426211,-11.057612,-6.700655,-10.552686,-13.054569,-9.0643835,-1.1899796,-12.405427,-11.828923,-13.338817,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,1892
-14.385155,-9.096676,-13.345471,-14.072856,-17.816797,-14.285998,-14.237853,-16.813152,-13.46356,-5.148366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01923077,0.9807692,1893
-12.865741,-13.099921,-7.956051,-8.240259,-12.771438,-8.269016,-8.39366,-12.378845,-13.239652,-13.866239,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1894
-10.318126,-12.454031,-9.951176,-12.877493,-14.970944,-12.453446,-9.987237,-12.028742,-7.6792965,-12.3795595,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1895
-10.577217,-6.6934605,-11.421268,-12.371233,-14.26859,-12.528353,-15.080479,-14.081217,-9.687841,-3.4075718,0.0,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98039216,1896
-5.558876,-8.016115,-6.167288,-9.136187,-10.876432,-8.751294,-8.951736,-8.864769,-3.303999,-8.658367,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.94,0.02,1897
-7.268767,-11.1750765,-8.229759,-13.261828,-13.913231,-10.626854,-13.642519,-11.057418,-11.423024,-12.824237,0.92156863,0.019607844,0.05882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1898
-12.405832,-11.596367,-6.9393735,-10.012056,-10.843175,-8.518167,-10.796877,-2.5713978,-13.363723,-13.74961,0.0,0.019607844,0.0,0.0,0.0,0.019607844,0.0,0.9607843,0.0,0.0,1899
-8.988346,-10.094205,-10.245767,-11.575602,-13.756643,-12.127466,-12.465091,-13.652623,-2.6073456,-10.493063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1900
-13.624556,-13.818324,-9.290586,-10.182878,-12.987324,-2.6516218,-10.358336,-11.016568,-15.2215805,-14.381688,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1901
-1.9520493,-10.3680935,-5.7331915,-12.032796,-13.519502,-10.383488,-13.067634,-11.74172,-11.059879,-13.441213,0.9411765,0.019607844,0.019607844,0.0,0.0,0.0,0.0,0.0,0.019607844,0.0,1902
-0.4427824,-10.304801,-7.2045593,-10.104342,-15.598844,-10.838015,-13.671736,-12.7236185,-10.791151,-11.11958,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1903
-10.575524,-4.9793563,-12.235022,-12.714422,-17.083782,-12.025672,-13.988071,-15.45443,-10.683198,-11.535343,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1904
-12.465286,-11.777293,-7.5249925,-8.2439575,-11.336437,-6.8564262,-9.236769,-12.198755,-13.414759,-13.036295,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1905
-10.58482,-5.339356,-10.3053255,-12.24117,-12.919955,-10.043068,-11.579422,-10.822975,-10.054714,-4.290304,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92,1906
-10.216032,-2.8572655,-11.017493,-11.437485,-12.014326,-11.964424,-12.487384,-10.672586,-11.121249,-9.808924,0.0,0.96,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,1907
-11.982877,-12.185295,-6.2919774,-8.709505,-13.3125305,-3.0676508,-8.9928055,-8.121576,-12.7166395,-12.802083,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1908
-15.670118,-14.059381,-9.772143,-7.7483196,-13.501297,-8.536992,-11.238775,-13.956668,-16.20749,-15.926912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1909
-15.907105,-14.161222,-8.980741,-9.4458475,-8.351037,-10.158569,-14.6499,-10.961832,-15.16868,-15.721025,0.0,0.0,0.0,0.0,0.98039216,0.0,0.019607844,0.0,0.0,0.0,1910
-17.579435,-14.444804,-9.1066265,-12.483002,-4.581477,-11.672553,-12.81929,-11.344953,-16.742022,-17.16124,0.0,0.0,0.0,0.0,0.97959185,0.020408163,0.0,0.0,0.0,0.0,1911
-4.9190216,-12.399067,-4.2137146,-11.048765,-13.136143,-10.151134,-9.652693,-12.202044,-10.690819,-14.387338,0.9607843,0.0,0.039215688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1912
-10.325,-5.165084,-10.928484,-12.315517,-14.658526,-10.580624,-14.080465,-13.167696,-12.1854105,-6.908778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1913
-11.305226,-7.9063053,-11.307618,-11.888549,-14.098262,-11.397782,-13.726121,-12.0621395,-11.305509,-3.3157616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1914
-12.085183,-7.001652,-10.676018,-10.854277,-14.995746,-9.720051,-14.658859,-12.956736,-11.989608,-2.5314703,0.0,0.01923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9807692,1915
-11.82725,-8.064104,-12.768758,-13.724697,-14.272259,-11.954344,-14.78969,-13.01367,-11.674953,-2.9758024,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,1916
-7.866237,-10.569546,-8.761921,-10.251846,-12.735757,-11.781677,-11.44185,-12.595027,-2.5163517,-11.541154,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1917
-13.609236,-15.294579,-1.0772305,-9.115174,-11.496489,-10.292442,-9.021402,-13.274409,-15.804163,-16.664125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1918
-14.314245,-13.882976,-7.17458,-10.791092,-2.884305,-9.2473755,-9.83959,-7.9563284,-14.611656,-16.031729,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1919
-16.147642,-12.924385,-3.6752663,-10.206455,-10.379229,-10.996949,-12.273901,-12.53992,-15.379635,-15.144599,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920
-8.518215,-16.18449,-1.4131832,-12.28774,-12.321452,-11.613765,-12.079221,-13.489277,-11.931223,-18.01491,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1921
-13.629142,-14.061733,-9.329971,-10.490654,-15.337773,-3.8105106,-12.100047,-13.566353,-15.209892,-15.0751505,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1922
-11.462931,-3.9358034,-11.963205,-12.182297,-13.618711,-11.273658,-12.21167,-10.822613,-11.978036,-8.648594,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1923
