飞机,汽车,鸟,猫,鹿,狗,青蛙,马,船,卡车,target-0,target-1,target-2,target-3,target-4,target-5,target-6,target-7,target-8,target-9,instance_id
25.06147,22.357325,25.256752,25.266775,25.294888,25.289085,24.908537,24.398746,25.474913,23.624628,0.0,0.0,0.0,0.0,0.78431374,0.21568628,0.0,0.0,0.0,0.0,1608
23.515125,18.889454,23.077648,21.571423,23.429035,23.635288,22.77579,22.270355,23.557945,20.549898,0.0,0.0,0.01923077,0.0,0.9230769,0.0,0.01923077,0.03846154,0.0,0.0,1609
24.071907,21.652103,24.799833,24.28214,24.243855,24.360325,24.027897,22.908003,24.880737,22.395151,0.0,0.020833334,0.9583333,0.0,0.020833334,0.0,0.0,0.0,0.0,0.0,1610
24.721914,21.84467,24.900452,27.751541,24.814705,25.155964,24.403141,23.399416,24.849081,22.748383,0.0,0.0,0.0,0.9807692,0.0,0.0,0.01923077,0.0,0.0,0.0,1611
23.478615,22.307362,23.755268,26.35428,23.833073,24.220098,23.460627,22.708372,24.17156,23.317837,0.0,0.0,0.020408163,0.97959185,0.0,0.0,0.0,0.0,0.0,0.0,1612
22.079538,20.946552,22.72145,20.285696,22.193258,21.477785,22.362417,21.734194,22.829966,22.27003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1613
21.343172,23.324255,22.081636,19.39072,21.760056,20.53371,21.151989,21.751265,22.165298,23.844925,0.0,0.7254902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27450982,1614
23.605473,20.851477,23.952518,22.755535,23.71585,23.902527,23.136244,22.340157,23.929647,21.719734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1615
23.162563,19.730951,23.526543,22.282969,23.121996,23.72327,22.53199,22.347942,23.373755,20.735233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1616
22.803478,22.218966,23.405779,20.944422,22.834818,21.829826,22.451424,22.867495,23.50398,22.815449,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1617
23.852465,23.551216,24.306004,23.641582,24.19043,23.901262,23.58909,23.588585,24.504272,23.435993,0.0,0.0,0.0,0.019607844,0.0,0.0,0.0,0.9607843,0.019607844,0.0,1618
23.860977,20.210398,23.549368,23.967007,23.876448,24.365015,23.41692,22.501268,24.069326,21.630678,0.0,0.0,0.0,0.0,0.9591837,0.040816326,0.0,0.0,0.0,0.0,1619
25.96383,23.495695,27.28207,27.925638,26.313696,27.642975,26.109215,25.641775,27.075466,24.644419,0.0,0.0,0.04,0.02,0.0,0.94,0.0,0.0,0.0,0.0,1620
22.771477,24.56173,23.07087,20.90697,22.708786,21.866747,22.725615,22.038727,23.179787,24.156538,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621
23.139984,21.554893,23.841515,22.35724,23.355127,22.519836,23.062794,22.799849,23.724043,22.014456,0.0,0.0,0.15384616,0.0,0.75,0.09615385,0.0,0.0,0.0,0.0,1622
23.255154,22.032156,24.236155,23.663559,23.083479,23.331257,22.999329,22.86864,23.632608,22.173016,0.0,0.0,0.93877554,0.0,0.020408163,0.0,0.020408163,0.0,0.020408163,0.0,1623
23.315445,21.518394,22.849112,22.277016,23.237434,23.23906,22.856375,22.750692,23.49446,22.159536,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1624
21.799322,20.46364,22.7798,25.562843,22.181887,22.905685,21.516396,21.375761,23.200869,20.940044,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1625
20.888748,22.044357,22.070635,19.682196,21.198477,20.318396,20.825035,20.362381,21.965096,21.409704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1626
20.892553,23.993578,22.149426,20.4508,21.213293,20.324013,20.81141,20.952738,22.412193,23.073408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1627
23.789614,21.778553,23.675451,22.973082,23.980272,23.68219,23.518122,22.314735,24.181284,22.103567,0.0,0.0,0.0,0.0,0.8235294,0.0,0.0,0.1764706,0.0,0.0,1628
22.553415,24.814161,22.80231,22.100605,22.888418,21.642467,22.568605,21.828981,23.414152,24.39039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.98,1629
20.758892,23.487524,21.255724,19.733685,21.518976,20.77431,20.676533,20.959034,22.029255,23.568258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1630
21.310955,23.90393,22.039642,19.33163,21.7105,20.681759,21.07575,22.042574,22.33109,24.090738,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1631
23.850418,23.526947,23.596437,21.701912,23.736752,22.933554,23.560333,23.265535,24.061743,24.6259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1632
21.993229,24.957706,22.693825,21.048746,22.445831,21.76715,22.380568,22.144985,23.545567,24.151283,0.0,0.9411765,0.0,0.019607844,0.0,0.0,0.0,0.0,0.0,0.039215688,1633
24.958862,21.42381,24.678299,25.506598,25.070557,25.050905,25.087065,23.710096,25.181946,23.115032,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1634
22.55218,20.691383,22.377373,20.886131,22.299555,22.293898,21.591581,21.357697,22.41187,20.925457,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.96,0.0,0.0,1635
24.530075,22.077736,25.370472,25.342678,24.760586,26.33544,24.570679,24.04445,25.3827,23.165884,0.0,0.0,0.02,0.0,0.0,0.98,0.0,0.0,0.0,0.0,1636
24.373857,21.095917,25.25621,25.09526,24.882294,26.46602,24.458773,24.299522,25.45619,22.482283,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1637
23.396816,22.036367,24.06113,23.357054,23.67328,23.361853,23.846317,22.956713,24.165268,22.497446,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1638
20.723137,22.67165,21.396498,19.782213,20.908659,20.320145,20.622578,21.127596,21.627443,22.711473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1639
23.626213,22.259382,23.889418,22.701756,23.932829,24.097672,23.211933,22.62203,24.25243,22.461927,0.0,0.0,0.0,0.01923077,0.01923077,0.0,0.0,0.96153843,0.0,0.0,1640
25.02789,22.118248,25.107367,23.694052,25.158373,25.5934,24.613424,23.510778,25.335968,23.031988,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1641
25.470617,21.780798,25.760221,26.337385,25.526794,27.386868,25.362862,24.67685,26.250738,23.55377,0.0,0.0,0.0,0.08,0.0,0.92,0.0,0.0,0.0,0.0,1642
22.539124,25.24896,23.167719,20.846893,22.775753,21.885303,22.46125,22.744617,23.377823,24.407444,0.0,0.018867925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9811321,1643
22.89347,20.684074,23.801838,24.120392,23.150755,22.873781,22.917213,22.373447,23.559383,21.316233,0.0,0.01923077,0.6730769,0.01923077,0.0,0.01923077,0.26923078,0.0,0.0,0.0,1644
22.33029,19.737226,22.984537,22.39943,22.52044,22.418938,22.098724,21.612267,22.96065,20.167028,0.0,0.0,0.0,0.02,0.64,0.14,0.0,0.2,0.0,0.0,1645
22.994751,21.434372,23.053562,22.372953,23.004719,22.44218,22.579756,21.968615,23.50706,22.292995,0.98,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646
22.753807,19.513819,23.255339,21.370174,22.813795,22.714823,22.00887,21.814255,22.980516,20.430227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1647
21.837143,20.990505,22.150589,19.304443,21.844769,20.968304,21.821135,21.48262,22.365467,22.535667,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.02,1648
22.903101,19.310131,23.530466,23.40693,23.489223,25.453407,22.802479,22.485527,23.92485,21.13999,0.0,0.0,0.0,0.0,0.0,0.9607843,0.019607844,0.019607844,0.0,0.0,1649
24.047415,20.733389,24.69698,23.474195,24.372963,25.964907,23.738352,23.976933,24.871122,22.21823,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1650
24.256409,20.526814,23.99772,23.059761,24.223364,24.324839,24.119911,23.44392,24.542253,22.099863,0.96,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1651
22.997776,21.752132,23.022423,20.381739,23.235214,22.353195,22.829945,22.357876,23.511864,22.631575,0.94,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.04,0.0,1652
21.559977,24.683655,22.170977,20.527506,21.781176,20.71788,21.717798,21.9205,22.493319,24.107012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1653
22.169855,24.314754,23.088715,21.794777,22.751637,21.635292,22.571701,22.04903,23.157148,24.506262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1654
20.991112,19.96645,21.67378,18.636105,20.964846,20.12322,20.826204,20.733185,21.505842,21.259512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1655
24.536844,21.132528,24.330776,23.406088,24.569317,24.25408,24.219736,23.121891,24.578785,22.509808,0.0,0.0,0.93877554,0.0,0.0,0.0,0.020408163,0.0,0.040816326,0.0,1656
23.746439,20.73009,24.343378,23.26465,24.15812,25.68745,23.629492,23.413475,24.7256,22.037197,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1657
25.6599,21.973627,25.09762,24.151997,25.711096,26.343098,25.198797,24.712332,25.484531,22.99632,0.0,0.0,0.0,0.0,0.96153843,0.01923077,0.0,0.01923077,0.0,0.0,1658
23.013777,20.940105,22.880434,21.197289,23.087988,22.161154,22.712925,22.138401,23.491817,22.380075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.02,1659
23.75016,20.310602,24.49329,27.596224,23.855814,24.472004,23.62037,22.80467,24.373178,21.466463,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1660
24.833841,22.426708,25.218899,24.457396,24.937511,24.922436,25.034042,24.26742,25.720749,22.98906,0.018867925,0.0,0.03773585,0.018867925,0.0,0.0,0.9245283,0.0,0.0,0.0,1661
23.941029,22.768969,24.760477,24.668379,24.03045,23.44705,23.979969,23.03255,24.949785,23.185354,0.0,0.0,0.0,0.96,0.0,0.04,0.0,0.0,0.0,0.0,1662
24.25147,21.085081,24.291727,23.981506,24.126863,24.323654,23.94703,23.02014,24.595871,22.347275,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1663
23.149603,21.116266,23.701712,21.924597,23.329548,22.042757,22.905462,21.86307,23.578115,21.561958,0.68,0.02,0.18,0.02,0.0,0.0,0.0,0.02,0.08,0.0,1664
24.581501,20.841095,24.342194,24.589275,24.77371,24.985731,24.555408,23.357243,25.04035,22.4908,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1665
23.435574,22.185007,23.51326,22.241592,23.545082,23.56694,23.65118,22.10844,23.77996,23.004608,0.0,0.0,0.1923077,0.0,0.03846154,0.0,0.7692308,0.0,0.0,0.0,1666
24.089256,21.142262,24.273567,24.13041,24.196526,24.20781,24.09529,22.915213,24.659027,22.254873,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1667
23.772568,26.732805,24.77793,22.518206,24.27631,23.738836,23.795193,24.46686,24.881147,26.006926,0.0,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98039216,1668
24.17939,21.023052,24.131056,23.613558,24.398727,24.209404,24.188812,23.214256,24.497166,22.459541,0.0,0.0,0.0,0.0,0.0,0.0,0.9807692,0.01923077,0.0,0.0,1669
23.58076,22.180244,23.337551,21.784216,23.748775,23.246714,23.451109,22.28056,23.726807,23.117416,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1670
22.627243,22.366898,22.450422,21.075096,22.775324,21.973593,22.300884,21.80946,23.275427,22.516953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1671
24.440437,22.56626,24.745638,23.691013,24.742208,24.49208,24.583881,23.639585,25.329065,23.290045,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1672
24.260677,21.241388,24.364777,23.088867,24.24919,24.007145,24.044765,23.142954,24.590017,22.213106,0.0,0.0,0.8867925,0.0,0.0,0.018867925,0.094339624,0.0,0.0,0.0,1673
23.712896,22.351528,22.993126,21.357996,23.718277,24.17265,22.8406,22.388273,23.626745,22.36731,0.0,0.0,0.0,0.0,0.4509804,0.019607844,0.019607844,0.50980395,0.0,0.0,1674
23.794931,21.699003,23.750763,24.656155,23.903547,25.486683,23.433348,22.59951,24.188868,22.380383,0.0,0.0,0.0,0.03846154,0.0,0.90384614,0.0,0.057692308,0.0,0.0,1675
20.754631,19.622255,21.25386,18.929035,20.948103,19.614597,20.407291,19.856539,21.385319,20.631495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1676
23.165482,25.562069,24.3417,21.189262,23.838655,22.852365,23.302755,23.099297,24.44859,24.98837,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1677
25.285667,22.070284,24.909786,23.706451,25.561623,25.628874,25.253454,24.126566,25.60901,23.61487,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1678
23.652103,21.355711,23.993404,21.990484,23.662672,23.661535,22.991001,22.681906,23.821804,21.664097,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.98039216,0.0,0.0,1679
23.177025,20.189598,24.014875,23.49362,23.476381,23.214445,23.21608,21.907307,23.699902,20.833435,0.0,0.0,0.04,0.18,0.02,0.02,0.74,0.0,0.0,0.0,1680
22.832489,19.669672,23.397442,22.962496,22.993319,24.624144,22.280104,22.09857,23.840332,21.392714,0.0,0.0,0.0,0.12,0.0,0.86,0.0,0.02,0.0,0.0,1681
23.711535,19.983566,23.684046,21.343922,23.648825,23.686611,23.13958,22.760088,23.69947,21.177336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1682
22.809883,21.585875,22.823875,19.875652,22.635197,21.904856,22.170853,22.225145,22.925495,22.968355,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1683
21.595924,24.977854,22.48926,20.588318,22.052944,21.219868,21.587242,21.345108,22.913023,23.89705,0.0,0.96153843,0.0,0.0,0.0,0.0,0.01923077,0.0,0.01923077,0.0,1684
23.091225,22.457829,23.311478,21.18626,23.236536,22.67861,22.855103,22.616001,23.581364,23.182737,0.019607844,0.0,0.21568628,0.019607844,0.0,0.0,0.019607844,0.0,0.7254902,0.0,1685
20.72032,20.239386,20.996607,18.49747,20.553177,19.936861,20.137066,21.217083,21.036745,20.9094,0.96153843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03846154,0.0,1686
19.485382,19.838423,20.299667,18.456137,19.75192,19.117352,18.998602,19.423317,20.928257,20.287441,0.0,0.0,0.0,0.0,0.020408163,0.0,0.0,0.0,0.9591837,0.020408163,1687
24.411747,19.739704,24.249813,24.286804,24.54863,24.627016,23.999348,23.099909,24.660591,21.648558,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1688
21.844929,23.129837,22.830032,21.069235,22.26729,21.445852,21.805832,22.191484,22.7655,22.892633,0.0,0.05882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9411765,1689
23.880226,19.615915,24.040054,21.952242,23.940525,23.571863,23.400883,22.435808,24.449484,21.242172,0.0,0.0,0.9811321,0.0,0.0,0.018867925,0.0,0.0,0.0,0.0,1690
23.46793,22.364807,22.676313,20.80117,23.014902,22.572447,22.92553,22.443998,23.076756,23.907461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1691
21.627382,24.00475,22.593227,18.98591,21.850431,21.121874,21.497461,21.72577,22.453651,24.436625,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,1692
23.842546,22.538523,24.314093,23.583536,24.187195,23.716074,23.781124,23.525583,24.41862,22.728392,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1693
21.982496,21.075571,22.779041,19.61203,22.262606,21.720072,21.341223,21.96654,22.90355,21.983097,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1694
22.209293,25.158495,23.22326,20.395134,22.383045,21.106022,22.196384,22.545076,23.189817,24.597855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1695
22.418821,20.266195,23.081606,22.754742,22.52015,22.759249,22.137959,21.577606,22.76861,20.644398,0.0,0.0,0.01923077,0.0,0.9807692,0.0,0.0,0.0,0.0,0.0,1696
22.29133,24.806541,23.176523,20.259756,22.216215,21.148241,22.20943,22.839552,22.820393,24.578493,0.0,0.01923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9807692,1697
22.467848,19.223827,23.24759,21.957193,22.764822,24.429195,22.11711,22.17325,23.460897,20.564514,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1698
21.82032,19.217113,22.301073,20.466734,21.645466,21.958015,21.112577,21.085413,22.096354,19.94469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1699
22.443224,19.60701,23.429764,22.007341,22.759916,24.557035,22.306135,22.18559,23.575012,20.868765,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1700
23.221167,20.972612,23.7394,24.162678,23.78867,25.728426,22.926603,22.493877,24.414846,21.803556,0.0,0.0,0.020408163,0.0,0.0,0.97959185,0.0,0.0,0.0,0.0,1701
21.459785,24.358673,21.85064,20.380896,21.840958,20.934124,20.970188,21.163065,22.136946,23.60695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1702
24.479256,21.688084,25.0717,26.020739,24.919535,26.232082,24.40351,23.716484,25.273886,23.171257,0.0,0.0,0.0,0.02,0.0,0.98,0.0,0.0,0.0,0.0,1703
24.66976,22.10401,25.139042,27.883259,24.898476,25.18897,24.255358,23.697489,25.018007,23.313461,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1704
22.349503,19.900331,22.327366,19.9498,22.099648,21.548456,21.7501,21.529875,22.615986,22.214457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1705
21.86091,23.662071,22.635424,20.275509,22.308037,21.45665,21.45515,22.32325,22.740005,24.242683,0.0,0.98039216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019607844,1706
20.957096,23.918713,21.553743,18.852953,21.008371,19.990978,20.569225,21.33515,21.661482,23.78458,0.01923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9807692,1707
23.782352,22.571686,24.28025,25.45008,23.770277,24.436049,23.346952,22.920153,24.439495,22.575489,0.0,0.0,0.039215688,0.039215688,0.0,0.0,0.0,0.92156863,0.0,0.0,1708
25.012371,20.64724,25.10828,23.804293,25.059309,24.86741,24.990122,24.1524,25.269848,22.209898,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1709
23.901411,20.27522,23.852617,23.500443,23.90266,24.752573,23.46341,23.184534,24.308283,21.877064,0.0,0.0,0.0,0.0,0.9807692,0.0,0.01923077,0.0,0.0,0.0,1710
20.649525,24.054464,21.581059,19.22019,21.38644,20.90434,20.76306,20.956823,22.350225,23.441874,0.0,0.98039216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019607844,1711
22.839304,21.327665,22.61874,20.021,22.565825,21.786556,22.05343,22.65232,22.903557,22.266418,0.98,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1712
21.990704,21.304853,22.714657,19.860611,21.901217,20.937706,21.867981,21.854053,22.504673,22.191723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1713
22.757088,22.576485,23.526821,20.64098,22.800724,22.049265,22.583593,22.69886,23.406937,23.038385,0.98039216,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1714
23.149189,19.728956,23.760454,27.01105,23.369896,24.250355,23.013487,22.490135,24.004995,21.268864,0.0,0.0,0.0,0.96153843,0.0,0.03846154,0.0,0.0,0.0,0.0,1715
20.326702,23.399452,21.018007,17.721151,20.799593,19.88849,20.105085,19.777216,21.598597,22.275023,0.0,0.9807692,0.0,0.0,0.0,0.0,0.0,0.0,0.01923077,0.0,1716
22.012283,19.497614,22.611227,20.3345,21.777882,21.762796,21.367882,21.525774,22.178137,20.213114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1717
21.41535,20.986837,22.22603,19.684296,21.55623,21.215021,20.932968,21.442467,22.057276,21.096708,0.8039216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19607843,0.0,1718
23.389929,24.27942,23.404875,20.23406,23.321844,22.694855,22.761667,23.67924,23.580347,24.844053,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1719
23.752836,21.256153,24.031519,24.009483,23.963055,23.916702,23.637285,22.756603,24.207523,21.75809,0.0,0.0,0.0,0.0,0.9591837,0.020408163,0.0,0.020408163,0.0,0.0,1720
22.465498,22.26834,22.979443,20.744637,22.232967,21.7339,22.319183,22.201971,22.768549,22.759388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97959185,0.020408163,1721
24.033268,22.202265,24.38,23.788574,24.372196,24.36339,23.938633,23.025604,24.65484,22.907867,0.0,0.0,0.019607844,0.0,0.0,0.0,0.98039216,0.0,0.0,0.0,1722
25.694794,23.742863,25.879856,24.983479,25.723377,25.238827,25.462425,24.862745,25.88084,24.136133,0.04,0.0,0.9,0.02,0.0,0.0,0.04,0.0,0.0,0.0,1723
24.157862,20.91726,23.643644,23.699492,24.02172,24.36089,23.72919,22.864185,24.136194,22.72978,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1724
23.175297,22.553612,23.881222,20.777096,23.19556,22.579897,22.439749,24.36125,23.869085,23.215488,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725
23.533342,21.900152,23.568115,20.619835,23.412506,22.656506,22.834414,23.567055,23.906979,23.112293,0.9807692,0.01923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726
22.326057,23.78899,22.337332,21.582771,22.506424,22.252274,22.113392,21.795443,22.91462,23.954172,0.0,0.039215688,0.0,0.0,0.0,0.0,0.0,0.0,0.078431375,0.88235295,1727
22.299261,20.936209,23.08661,18.940731,22.121937,20.93751,21.671339,22.21636,22.829945,21.728258,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728
20.881094,19.403618,21.0945,19.145641,20.709948,19.738049,20.477837,20.159622,21.282574,21.036425,0.0,0.0,0.0,0.0,0.018867925,0.0,0.0,0.0,0.9811321,0.0,1729
22.575396,19.311922,22.57596,20.908628,22.46024,22.691826,22.017958,21.73863,22.977175,20.61962,0.0,0.0,0.0,0.0,0.90384614,0.0,0.0,0.09615385,0.0,0.0,1730
24.458836,20.768442,25.037457,27.464083,24.833607,26.004263,24.332623,23.74956,24.966072,22.720098,0.0,0.0,0.0,0.0,0.01923077,0.9807692,0.0,0.0,0.0,0.0,1731
23.038248,26.093351,24.224216,22.028217,23.232914,22.711527,22.871265,22.983484,24.188194,24.962511,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54,1732
24.101309,21.42955,25.065752,27.392414,24.421839,26.17662,23.96385,23.722422,25.078037,22.607462,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1733
21.449495,24.26635,22.38119,20.913744,22.048311,21.529875,21.183208,21.162657,22.362835,23.538574,0.0,0.03773585,0.0,0.0,0.0,0.0,0.018867925,0.0,0.0,0.9433962,1734
24.079578,21.256477,23.947113,22.07801,24.05152,24.02461,24.419626,22.707615,24.322008,22.733183,0.9622642,0.0,0.018867925,0.0,0.0,0.0,0.018867925,0.0,0.0,0.0,1735
24.77117,21.761738,24.697397,25.018513,25.059414,25.955194,24.3902,23.743729,25.005468,22.969522,0.0,0.0,0.019607844,0.019607844,0.0,0.9607843,0.0,0.0,0.0,0.0,1736
23.40897,20.859455,23.796999,23.465084,23.58951,23.525234,23.220816,22.724445,24.019476,21.806755,0.0,0.0,0.0,0.02,0.02,0.02,0.92,0.0,0.0,0.02,1737
25.123035,23.085224,25.240377,26.487604,25.471354,26.64518,25.08553,24.352045,25.59895,24.050816,0.0,0.0,0.02,0.02,0.0,0.96,0.0,0.0,0.0,0.0,1738
20.875746,19.624605,20.675047,18.706339,20.767584,19.609013,20.244993,21.177738,21.154835,20.132145,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739
21.521355,24.130974,22.537655,20.597073,22.09584,21.317488,21.336348,21.60716,22.796719,23.312767,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1740
24.581606,21.277645,24.35616,23.78586,24.724964,25.38195,24.319193,23.2883,24.848745,22.733534,0.0,0.0,0.0,0.0,0.96,0.0,0.0,0.04,0.0,0.0,1741
22.891928,21.038086,23.155622,20.681784,22.865993,21.900785,22.814161,22.520973,23.344782,22.692472,0.0,0.0,0.0,0.0,0.01754386,0.0,0.0,0.0,0.98245615,0.0,1742
21.751608,24.624594,23.10194,20.070103,22.357737,21.5578,21.820925,21.793219,23.599062,24.055403,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1743
23.304781,21.269527,23.298853,20.476124,22.685715,22.170437,22.524555,22.852581,22.972723,22.930079,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1744
23.643623,20.898067,23.779781,23.501368,23.90292,25.61329,23.280876,22.749018,24.206383,22.142307,0.0,0.0,0.0,0.0,0.0,0.98039216,0.0,0.019607844,0.0,0.0,1745
23.481571,20.457764,24.242119,21.327349,23.550323,22.655193,23.243778,23.058218,24.050575,21.42332,0.06,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1746
22.682507,25.275686,23.40095,20.676207,23.149504,22.098742,22.580132,22.546356,23.440065,24.28849,0.01923077,0.96153843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01923077,1747
25.058773,22.43594,25.101084,22.084326,24.765768,24.236025,24.7582,24.818819,25.084814,24.483187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1748
23.13662,20.316557,22.932453,22.633333,23.164883,23.645233,22.597845,21.800175,23.60687,21.513296,0.0,0.01923077,0.9423077,0.03846154,0.0,0.0,0.0,0.0,0.0,0.0,1749
22.837614,22.344753,23.579885,20.026169,22.428114,21.188793,22.799166,23.66238,23.287298,23.028585,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,1750
22.096516,24.198732,23.112629,20.497454,22.435738,21.501528,21.819035,21.981762,23.520205,23.730555,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751
24.039232,21.082306,24.681454,23.436693,24.367016,25.45152,24.035654,23.323006,24.912426,22.558619,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1752
22.89266,20.199694,23.139202,22.970524,23.074612,22.806612,22.875101,21.934532,23.281805,21.314363,0.0,0.0,0.04,0.0,0.0,0.0,0.96,0.0,0.0,0.0,1753
