actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,target-0,instance_id
-11.067999,-7.697324,-10.491997,-7.4788404,-10.089191,-12.001541,-9.371696,5.0,595
-7.8223743,-2.7038746,-5.1092806,-1.5446911,-2.9114094,-3.9866734,-5.506135,5.0,596
-8.86878,-7.02721,-8.833761,-6.984011,-5.8150816,-8.873562,-11.246756,5.0,597
-9.720995,-7.978461,-10.947298,-8.4550085,-7.4489493,-9.54335,-8.881882,5.0,598
-7.2568965,-6.3999524,-8.226198,-6.7100687,-4.5646963,-5.1955643,-11.298384,2.0,599
-12.135721,-11.624398,-12.964525,-11.115263,-14.366768,-15.930769,-12.312253,0.0,600
-7.6745863,-6.6552672,-8.285049,-6.7993054,-7.5690284,-7.8699784,-12.504217,2.0,601
-9.870464,-8.393808,-9.321377,-7.8729067,-9.26656,-8.364012,-11.650454,2.0,602
-9.544633,-7.388578,-9.367504,-8.119797,-7.821475,-9.224222,-9.223677,5.0,603
-7.8567514,-6.874897,-9.734268,-8.867019,-4.6920757,-6.518275,-9.492672,4.0,604
-10.517743,-6.9691224,-9.367935,-6.831603,-8.19769,-9.009272,-10.947542,5.0,605
-12.114677,-8.826769,-10.989606,-7.656329,-10.5427475,-11.633021,-11.693028,5.0,606
-9.23525,-7.4722476,-9.784186,-8.156088,-9.062436,-11.655986,-8.092632,5.0,607
-9.628387,-8.305939,-10.00335,-7.6951265,-9.141437,-9.699897,-11.4669075,4.0,608
-8.265133,-4.418968,-6.997278,-3.8212128,-5.9482737,-8.287017,-6.606553,5.0,609
-9.50651,-7.562926,-9.881987,-7.366246,-7.98525,-10.451826,-8.542983,5.0,610
-8.31155,-4.804656,-7.857997,-6.060412,-6.337665,-9.104541,-5.5031967,5.0,611
-9.885513,-9.219572,-9.873393,-9.105228,-9.510033,-9.21256,-12.517974,2.0,612
-8.0154915,-6.4675517,-8.394157,-6.9223485,-5.7008166,-6.144216,-9.979082,4.0,613
-10.425486,-9.365339,-11.18149,-8.738163,-10.307096,-10.388458,-11.716641,2.0,614
-6.574204,-4.954179,-7.0886316,-5.156129,-2.3388357,-1.4342518,-9.845044,5.0,615
-10.669405,-9.491636,-9.994792,-9.280539,-8.140766,-6.657488,-13.2336235,4.0,616
-10.205013,-8.444185,-10.137417,-8.646524,-10.905046,-12.656219,-8.6721,5.0,617
-9.061653,-7.203817,-9.077719,-5.999158,-7.698638,-8.26675,-10.595702,2.0,618
-8.367953,-7.0253406,-7.9242024,-6.1956086,-4.037362,-5.8347483,-11.85694,2.0,619
-8.311796,-5.056117,-8.109083,-5.967993,-5.4866233,-8.179775,-7.3294373,5.0,620
-11.797215,-9.912182,-11.636988,-8.352067,-12.094764,-12.639789,-13.034443,1.0,621
-9.686668,-6.33362,-8.7678795,-5.5967,-7.4957194,-9.0609,-8.270136,5.0,622
-9.061119,-6.460707,-9.031008,-6.4212823,-8.79142,-11.023951,-6.8213134,5.0,623
-10.527513,-5.265251,-8.913086,-6.0088997,-7.075875,-9.010256,-6.7545815,5.0,624
-10.616981,-8.110679,-10.495557,-8.457143,-9.477266,-11.584421,-9.101647,5.0,625
-8.910625,-5.381984,-7.7920613,-4.4442635,-5.5362716,-8.030423,-7.156103,5.0,626
-9.6682205,-7.8024645,-10.449904,-7.8316903,-9.44891,-11.903764,-8.5858135,5.0,627
-8.436064,-5.42438,-9.3362465,-7.439671,-8.24834,-10.289846,-7.297947,5.0,628
-10.897126,-10.272182,-11.906828,-11.045804,-11.49231,-12.791501,-11.651849,0.0,629
-10.358091,-8.042065,-10.0578,-6.7589207,-7.2008457,-6.9492292,-13.31929,2.0,630
-8.065355,-5.437848,-9.024346,-4.786912,-7.800954,-10.95171,-9.177315,1.0,631
-10.322758,-8.566623,-9.8339,-8.234232,-10.229366,-11.297005,-9.831895,5.0,632
-12.379379,-9.206491,-11.188903,-7.87297,-11.4635105,-12.8154125,-10.541981,5.0,633
-6.6516933,-5.3433604,-7.056917,-6.006151,-4.215664,-5.723282,-10.635202,5.0,634
-9.840014,-8.916771,-9.930157,-8.239445,-7.906289,-8.6102915,-10.115459,4.0,635
-12.039043,-11.225332,-12.420198,-10.240672,-12.200469,-13.2845545,-13.985728,5.0,636
-8.460615,-6.7633996,-8.416487,-7.30146,-6.7600384,-8.155796,-8.779558,5.0,637
-10.407811,-7.6787224,-9.549415,-7.8828406,-6.6337895,-7.28376,-12.878698,5.0,638
-9.525515,-8.427628,-9.165932,-6.3155384,-7.0134163,-6.275861,-12.958995,5.0,639
-11.167429,-10.652785,-12.345317,-10.67247,-12.65728,-13.986397,-12.476462,2.0,640
-9.464752,-9.147217,-10.260246,-9.835474,-7.7246103,-8.275924,-12.669547,5.0,641
-10.174088,-9.696014,-10.552602,-8.437508,-10.105325,-10.96635,-11.8428135,1.0,642
-8.349703,-5.7345138,-7.1749845,-5.5077624,-2.897089,-3.688694,-11.890736,2.0,643
-9.562792,-9.418235,-9.708966,-9.28716,-10.155324,-9.169977,-12.1920595,2.0,644
-10.693747,-10.321243,-11.320952,-8.783691,-12.1727085,-13.464314,-12.448335,1.0,645
-9.740515,-8.867723,-9.119817,-7.841947,-5.821685,-7.1237454,-14.66766,5.0,646
-9.248282,-7.3814483,-9.985835,-9.49293,-5.0693994,-8.128342,-10.553391,4.0,647
-8.082457,-6.242884,-7.7629495,-5.4292865,-5.7740664,-6.0746903,-10.3028,5.0,648
-9.255177,-5.0783286,-7.4690924,-4.4759045,-4.064885,-4.9085674,-10.903502,0.0,649
-10.969033,-6.1931024,-9.211584,-5.7167454,-6.501327,-7.6561217,-9.747099,5.0,650
-8.329754,-3.4014015,-5.9832425,-3.850542,-2.8480263,-5.8843412,-6.0672655,5.0,651
-9.6574955,-7.15931,-8.672415,-5.383631,-8.798998,-7.4807105,-9.497573,2.0,652
-9.003655,-5.315579,-8.690718,-5.782565,-7.40521,-9.74487,-7.403092,5.0,653
-11.639263,-11.255685,-12.212388,-10.955058,-12.836127,-13.304053,-12.3904,1.0,654
-9.263123,-8.383358,-8.64538,-7.921807,-5.951556,-7.193054,-11.753445,6.0,655
-9.643082,-6.997057,-9.557682,-7.3115134,-7.950076,-9.830587,-8.790888,5.0,656
-7.1884565,-6.2327385,-7.693149,-7.222444,-3.1793108,-4.4092197,-10.664837,5.0,657
-11.254756,-8.30871,-10.076569,-7.0590324,-8.134518,-8.577574,-12.368615,5.0,658
-8.574414,-5.4774423,-9.067401,-6.6503153,-5.7234664,-8.32952,-9.22892,4.0,659
-8.018665,-5.7450576,-8.533766,-6.2929783,-7.863296,-10.800304,-6.573661,5.0,660
-12.162695,-11.620684,-11.936771,-12.063397,-11.691556,-12.506516,-14.831385,0.0,661
-10.030006,-7.1587143,-8.761969,-5.349053,-6.4489865,-8.194733,-10.996579,1.0,662
-11.516652,-11.629413,-11.916821,-10.650303,-11.695227,-11.296095,-13.660379,2.0,663
-7.6880865,-4.456689,-6.785881,-5.305768,-6.534545,-8.847304,-6.0367646,5.0,664
-8.078455,-8.005386,-9.638842,-7.9664073,-8.03371,-9.24426,-10.884977,3.0,665
-11.864058,-9.105347,-10.828798,-8.503487,-8.237439,-9.545458,-11.838701,5.0,666
-9.289993,-6.811396,-9.130935,-6.1952786,-6.217337,-6.6395736,-11.048596,5.0,667
-7.561602,-6.359233,-9.511114,-5.8039293,-6.984863,-9.897007,-8.255444,6.0,668
-9.45651,-7.6014347,-10.394692,-8.394544,-8.731966,-10.995207,-8.652245,5.0,669
-10.881449,-9.992565,-11.598234,-11.062801,-11.346993,-12.790703,-11.322475,5.0,670
-6.4791136,-4.833376,-6.5590386,-5.1861577,-3.0241652,-4.8284826,-10.183013,4.0,671
-9.971242,-8.078425,-9.503223,-7.300357,-10.508275,-11.512962,-9.117646,5.0,672
-10.769642,-10.032766,-11.179013,-9.155376,-12.565782,-13.210914,-11.590168,0.0,673
-10.080975,-9.2427845,-10.646653,-8.735968,-11.407481,-12.143539,-11.724459,1.0,674
-9.175633,-6.002367,-8.385582,-6.3568716,-7.312957,-8.202799,-9.283392,5.0,675
-8.793343,-6.6389074,-8.322556,-6.2940426,-4.292322,-5.713681,-10.071362,5.0,676
-8.636066,-5.8329372,-7.583592,-5.86064,-3.1210442,-4.038351,-10.602934,5.0,677
-9.230156,-5.7459154,-7.909945,-5.8551583,-6.4748287,-8.600904,-8.160848,5.0,678
-7.3181305,-4.537571,-6.9296427,-4.755824,-3.8647661,-5.0507045,-10.176823,5.0,679
-11.574287,-10.724743,-12.0375805,-10.74871,-12.3455925,-13.288077,-12.454066,4.0,680
-10.5557995,-9.935014,-10.300014,-8.985908,-11.3683815,-12.001585,-10.637426,1.0,681
-10.258321,-10.872255,-10.939934,-11.025974,-10.022339,-9.506154,-12.722155,4.0,682
-8.485031,-6.7892714,-8.833433,-6.4708934,-8.157061,-8.823694,-8.868879,2.0,683
-10.380696,-9.948313,-11.042438,-10.39747,-10.983893,-11.1296,-11.634272,4.0,684
-9.911555,-7.523097,-9.703743,-8.141802,-7.4679804,-8.18512,-11.205113,4.0,685
-9.2213,-6.728995,-9.20603,-5.87756,-7.9552374,-9.467485,-9.374201,4.0,686
-10.2976055,-8.750416,-10.920704,-8.785116,-10.241885,-12.107169,-8.857946,5.0,687
-8.750324,-5.915208,-9.340105,-7.230513,-6.272209,-9.7873955,-7.1929994,5.0,688
-8.231413,-3.7216606,-8.36909,-4.856925,-5.6592665,-8.927059,-6.0727267,5.0,689
-9.879761,-6.2749095,-9.476446,-6.416262,-7.253956,-10.01697,-8.612593,5.0,690
-7.555714,-2.5911045,-7.1296377,-2.608307,-4.057375,-7.084797,-6.25591,5.0,691
-8.34122,-3.832034,-9.620128,-6.7622085,-5.238575,-9.383458,-5.616264,5.0,692
-10.086276,-9.449673,-10.892626,-8.98105,-9.260843,-7.2598486,-13.149419,5.0,693
-7.12787,-2.4897346,-6.461142,-3.6194677,-1.7248936,-6.1692395,-6.1275635,5.0,694
-11.426534,-11.310508,-11.903203,-10.25886,-12.106401,-11.727229,-13.703884,4.0,695
-10.446175,-6.9423356,-10.395523,-6.692242,-9.035432,-11.626948,-9.809676,6.0,696
-7.372592,-5.1154428,-8.815272,-4.638688,-3.9727182,-6.662356,-6.978061,2.0,697
-9.549548,-7.2441683,-8.827768,-6.6811576,-9.274178,-9.506186,-9.662388,5.0,698
-11.57712,-8.973086,-10.237683,-6.872079,-10.663355,-12.069501,-11.013166,5.0,699
-9.437292,-9.279293,-9.883103,-9.608138,-8.1682205,-6.8775525,-12.894049,5.0,700
-11.166209,-9.757778,-10.284559,-7.377698,-10.525649,-9.895304,-11.256949,1.0,701
-9.859105,-8.414049,-9.880672,-7.4615445,-9.128025,-9.004429,-11.170252,5.0,702
-11.449005,-10.404026,-11.8748665,-9.867078,-12.254753,-14.307459,-9.645823,5.0,703
-8.452482,-7.461717,-9.476496,-7.7762156,-8.157034,-8.996711,-9.506235,4.0,704
-9.033674,-6.70442,-9.752787,-7.6360884,-9.232823,-11.103124,-7.486298,5.0,705
-9.275799,-6.2385883,-8.646765,-5.78481,-7.3289824,-8.799839,-9.119016,5.0,706
-9.73597,-6.741682,-9.0970955,-6.134532,-8.592049,-10.010739,-8.583986,5.0,707
-11.139949,-10.321523,-10.819999,-9.717821,-11.053829,-10.73798,-13.364886,2.0,708
-8.250364,-5.510624,-8.096914,-5.0717688,-7.408939,-10.468456,-7.778401,5.0,709
-9.9379225,-10.1892805,-10.780765,-9.790478,-10.582569,-11.255687,-12.157016,2.0,710
-10.127602,-8.115847,-9.779358,-7.167887,-8.062161,-8.172876,-12.235723,5.0,711
-12.208839,-8.981397,-11.321296,-8.036379,-11.175774,-13.480351,-11.149578,5.0,712
-11.52795,-10.705427,-12.1869135,-8.979593,-12.781349,-13.302368,-11.957793,2.0,713
-5.618842,-2.3603525,-5.9882493,-2.6234589,-2.6841269,-4.5716887,-7.5949636,5.0,714
-10.676561,-8.512535,-11.286619,-9.953144,-11.083233,-13.058794,-9.254932,5.0,715
-7.7619696,-5.593908,-7.555389,-4.6318455,-6.0079684,-7.3246655,-10.452534,5.0,716
-10.083388,-9.140359,-10.740248,-8.9731655,-11.262358,-13.205123,-9.283905,5.0,717
-10.980122,-8.768875,-9.811054,-7.832449,-10.306921,-11.248782,-9.460686,5.0,718
-7.7109265,-7.3848376,-8.051222,-4.4929886,-5.3333197,-6.746596,-11.791132,2.0,719
-12.17351,-10.7778015,-11.745345,-10.006804,-12.766537,-12.593321,-14.489118,0.0,720
-11.977838,-12.398787,-12.5223875,-11.321118,-10.440047,-12.237146,-13.00693,5.0,721
-10.141668,-6.299369,-9.574065,-6.822616,-8.419624,-11.2754,-8.561707,5.0,722
-9.297307,-8.464447,-9.7343025,-6.13817,-7.1032944,-7.1885233,-13.146819,5.0,723
-9.873862,-8.249758,-10.013536,-8.174705,-9.489211,-11.104769,-8.934659,5.0,724
-11.566819,-9.103878,-11.332819,-8.068078,-11.927713,-13.79009,-10.427549,5.0,725
-8.57048,-7.699743,-8.909626,-7.0790286,-5.5915747,-5.959693,-12.723967,4.0,726
-8.174515,-5.259141,-6.805195,-5.035726,-2.5596828,-3.2183475,-9.33722,0.0,727
-10.306965,-10.563145,-10.475243,-10.13434,-10.907894,-9.847571,-14.04285,2.0,728
-9.116133,-7.0216193,-8.988092,-7.0491385,-6.330476,-7.938957,-11.250298,5.0,729
-8.775304,-5.943705,-7.4994035,-5.3812275,-4.7269325,-4.4607735,-11.357843,5.0,730
-9.847426,-7.33142,-9.661936,-6.891997,-9.853018,-11.3204155,-8.41757,5.0,731
-7.5835943,-6.0822926,-7.93449,-3.6884432,-5.533732,-6.5606427,-9.990041,2.0,732
-11.377459,-9.669438,-11.303319,-9.653812,-11.459045,-10.770106,-12.870566,2.0,733
-10.681786,-7.896369,-10.412371,-6.15671,-9.591934,-9.114421,-9.134469,5.0,734
-6.720239,-3.2813168,-6.039498,-1.6344557,-4.970597,-8.181925,-4.9723907,5.0,735
-10.825261,-7.580466,-10.718777,-6.481968,-7.642457,-10.851574,-10.983171,5.0,736
-10.501558,-8.007203,-10.801264,-8.555681,-10.648615,-12.450209,-9.028341,5.0,737
-11.183009,-6.620476,-9.82246,-5.908345,-7.833378,-10.866622,-9.283482,5.0,738
-10.347397,-7.123643,-10.017794,-5.8640175,-9.005676,-11.558001,-9.213665,5.0,739
-6.4368544,-1.6654806,-4.645049,-1.3501558,0.20572472,-2.4689417,-5.2455873,5.0,740
-9.900361,-6.993539,-9.49142,-6.92294,-7.8067913,-9.967525,-8.336285,5.0,741
-7.948194,-7.1333504,-8.232958,-5.751616,-5.6400075,-5.8995476,-10.854723,5.0,742
-10.121595,-9.861205,-10.632609,-8.479523,-10.807272,-10.739251,-12.55092,0.0,743
-10.024361,-7.598164,-9.194353,-7.139978,-8.715197,-8.550518,-11.110981,4.0,744
-10.598326,-10.110675,-10.782287,-9.224266,-10.9644785,-10.472585,-10.920085,5.0,745
-6.969796,-3.686575,-7.99618,-5.4467306,-4.3683596,-8.98954,-5.8812003,5.0,746
-10.120044,-9.128266,-9.413903,-8.253317,-10.313328,-10.207086,-11.225614,1.0,747
-8.732624,-6.1073565,-8.096514,-6.1749635,-5.139199,-4.5912437,-10.288834,5.0,748
-11.239401,-8.2784195,-11.336231,-8.243869,-10.623252,-11.754561,-8.399606,5.0,749
-9.930651,-8.494867,-9.649196,-7.5466948,-8.023032,-9.112236,-12.02324,1.0,750
-9.074272,-6.2679768,-9.191038,-7.455064,-8.733641,-11.311312,-6.4027023,5.0,751
-12.253396,-8.917927,-11.821663,-9.308094,-10.746613,-12.926098,-10.311807,5.0,752
-8.246769,-4.2790604,-6.3892064,-4.3514967,-0.77736187,-2.734418,-8.7776375,5.0,753
-9.647189,-7.4759517,-10.215215,-7.9380593,-10.305931,-13.158267,-7.56757,5.0,754
-8.765455,-6.914432,-8.602968,-7.903069,-5.6702156,-7.4684396,-10.351452,5.0,755
-9.478463,-7.1276717,-9.813819,-7.147769,-7.3581505,-9.295088,-8.348193,5.0,756
-8.814125,-7.529843,-8.396895,-5.2317605,-7.942751,-8.182636,-10.438657,5.0,757
-10.50062,-10.267585,-10.950762,-9.662313,-11.232866,-11.234344,-11.996971,4.0,758
-9.193611,-5.8245997,-7.958488,-4.1319504,-3.2036142,-4.5258455,-9.32532,5.0,759
-8.693045,-5.37722,-9.600956,-8.083492,-7.4207306,-11.299826,-7.619926,5.0,760
-9.462649,-6.513582,-8.742668,-6.3906045,-7.778258,-9.515826,-8.434469,5.0,761
-7.429986,-6.5013423,-7.9128766,-5.5249343,-3.4650755,-5.3108077,-10.947869,5.0,762
-8.165062,-5.519531,-8.213802,-6.160075,-7.5287404,-8.696947,-8.477501,3.0,763
-10.341454,-8.81577,-10.443005,-8.850647,-7.53797,-9.11039,-12.962126,2.0,764
-10.364682,-7.159006,-9.756743,-6.6840377,-6.796449,-6.9034867,-11.688204,5.0,765
-10.829445,-9.139244,-11.522766,-9.257679,-10.959594,-12.976259,-9.085266,5.0,766
-8.498051,-6.853771,-8.404332,-6.0344114,-3.3849049,-4.8582764,-11.769626,4.0,767
-6.855831,-3.4541025,-6.3612456,-1.9909945,-3.5705032,-6.8414617,-5.9792676,5.0,768
-9.796367,-5.617907,-8.118519,-6.1298447,-6.366345,-9.791824,-7.9798503,5.0,769
-9.186127,-8.230997,-8.773062,-7.276056,-6.0794654,-5.357795,-13.790907,4.0,770
-8.582466,-7.3865805,-9.900839,-7.6915894,-8.198027,-9.43812,-9.670006,4.0,771
-11.339744,-7.216881,-10.753199,-6.1295114,-10.088333,-12.282292,-9.478636,6.0,772
-6.3264394,-3.8350868,-5.9393044,-3.5173903,-1.9249487,-4.391591,-9.688093,5.0,773
-12.358543,-10.960126,-12.383375,-10.715049,-14.360393,-14.918897,-10.411081,5.0,774
-8.087748,-4.229932,-8.031431,-4.393405,-6.13695,-9.42954,-6.027481,5.0,775
-9.74705,-9.746675,-10.833609,-10.636858,-10.520042,-12.034436,-12.45007,0.0,776
-7.5683227,-5.6295743,-7.9815307,-5.935286,-6.175295,-8.113506,-8.560528,5.0,777
-10.231705,-8.09998,-11.198881,-9.560247,-8.288268,-12.103458,-10.336081,5.0,778
-11.537264,-11.705892,-11.626266,-12.420093,-11.840639,-9.61016,-13.9086485,2.0,779
-9.242422,-5.46132,-8.537632,-6.7983956,-5.3773093,-8.624023,-8.125989,5.0,780
-10.753901,-8.780097,-11.212275,-9.109171,-11.650303,-13.113903,-9.640256,5.0,781
-10.092663,-7.5635743,-9.834924,-5.8228827,-7.926783,-8.710087,-10.080168,5.0,782
-10.108162,-9.098164,-10.361283,-7.2173553,-8.494868,-9.422852,-12.659673,0.0,783
-11.646128,-10.421937,-11.53203,-10.41758,-11.677209,-12.151506,-11.860333,0.0,784
-6.206158,-4.9596434,-6.495321,-5.076729,-3.4822254,-6.252246,-10.76133,4.0,785
-11.026617,-8.50057,-10.557968,-7.384777,-10.893013,-9.976804,-10.19116,2.0,786
-8.576141,-7.9950895,-8.587221,-6.8395195,-5.2893953,-5.804602,-10.996781,4.0,787
-9.572939,-6.562456,-9.376908,-6.9234033,-8.743423,-11.00471,-7.7215323,5.0,788
-11.588058,-10.108086,-11.543452,-10.199067,-12.430588,-13.52259,-10.779249,5.0,789
-11.384787,-11.347917,-12.355051,-10.7615185,-11.479266,-11.835648,-13.466772,4.0,790
-9.34854,-6.918166,-8.5106735,-5.7641516,-6.2339244,-6.4926686,-10.294016,5.0,791
-12.052263,-8.566366,-10.905096,-8.012207,-5.3076878,-3.887947,-12.6592045,5.0,792
-8.603537,-5.850813,-7.535933,-5.162807,-6.4337254,-7.8425527,-7.2581625,5.0,793
-10.918093,-9.089974,-11.417626,-9.064912,-10.990276,-12.582033,-8.859938,5.0,794
-10.050846,-9.316488,-9.818197,-7.8309035,-5.3790665,-5.5182896,-12.368739,5.0,795
-8.27651,-5.7533975,-8.046514,-5.612571,-7.4578805,-9.9303,-6.8800254,5.0,796
-9.13777,-6.884106,-8.591604,-6.7632957,-8.868473,-9.987991,-9.136481,0.0,797
-9.820156,-7.876883,-9.289174,-6.604048,-8.317019,-8.100054,-10.767847,2.0,798
-9.996297,-5.569373,-9.073648,-6.651384,-6.6282406,-10.873386,-7.776334,5.0,799
-7.613391,-5.1449876,-7.421084,-4.671279,-4.4925375,-5.1042805,-10.313904,5.0,800
-7.4455314,-5.455184,-7.895604,-4.041544,-1.2149067,-4.613988,-11.220032,5.0,801
-7.9589467,-4.5867014,-8.099733,-6.389076,-7.170232,-10.00448,-6.0617895,5.0,802
-10.443637,-10.140615,-11.658836,-10.069184,-10.013075,-12.595394,-11.578699,4.0,803
-8.251628,-5.2845006,-8.481781,-6.0791125,-6.080079,-6.680533,-9.687309,5.0,804
-10.031433,-9.322786,-11.234523,-9.636038,-7.921745,-9.586826,-11.199981,4.0,805
-9.540468,-6.085487,-8.376652,-5.304801,-6.4119716,-7.425994,-9.721701,5.0,806
-7.5993047,-2.1022282,-6.5120516,-2.9286442,-3.2083645,-6.4413257,-4.8856964,5.0,807
-9.811779,-10.218868,-10.861898,-10.033457,-9.778337,-10.371148,-11.267975,2.0,808
-10.078663,-7.563699,-10.20341,-6.9722695,-7.629086,-9.089141,-11.098736,4.0,809
-9.790104,-8.75211,-10.0104475,-8.149921,-11.217957,-12.374077,-8.729404,5.0,810
-8.351431,-6.494928,-7.0681357,-6.1059914,-2.070899,-4.7110434,-10.502699,5.0,811
-7.150371,-4.344281,-5.8829336,-3.6634808,-2.868369,-3.8907642,-8.543043,5.0,812
-9.385004,-7.3224387,-7.466788,-6.9652047,-3.29634,-4.576476,-13.53718,5.0,813
-10.277351,-7.616215,-9.899121,-7.5814586,-8.13503,-9.035268,-10.097605,5.0,814
-9.968533,-8.81209,-9.687558,-8.093042,-11.452573,-10.906561,-9.401563,1.0,815
-9.960126,-9.539901,-10.449432,-9.677617,-10.677635,-10.330796,-11.29396,4.0,816
-9.856901,-8.37636,-10.496581,-7.9359426,-9.074473,-10.605988,-11.260289,5.0,817
-9.984914,-10.120927,-11.135744,-9.034307,-12.297183,-12.7455635,-12.329268,1.0,818
-10.133382,-5.8907375,-9.083086,-3.9754972,-6.1921673,-8.113056,-9.186449,5.0,819
-9.190571,-6.452078,-8.935403,-6.940826,-9.385628,-11.045632,-7.843551,5.0,820
-10.923464,-10.197366,-11.458746,-9.216975,-10.83327,-10.99691,-12.046264,5.0,821
-6.748032,-3.2551394,-6.335468,-3.9088879,-1.5651865,-4.1302757,-7.197667,5.0,822
-4.3377085,-1.2067633,-4.2219963,-1.6042662,-1.0179167,-2.9879932,-6.489108,5.0,823
-12.672415,-11.520394,-12.431845,-10.85873,-13.074722,-13.414071,-12.980448,2.0,824
-8.867051,-4.742549,-8.599005,-5.4725375,-5.6859984,-9.901485,-8.274851,5.0,825
-10.468373,-10.365374,-11.466388,-10.3304,-11.702042,-12.9051895,-12.077748,1.0,826
-10.858371,-10.609665,-11.109173,-9.30876,-10.521578,-10.96982,-13.192115,4.0,827
-6.6008644,-4.6411552,-7.1887884,-5.731825,-3.5754528,-4.498214,-6.016171,5.0,828
-10.538182,-9.419735,-10.208202,-8.392909,-5.8449855,-8.024429,-14.663703,4.0,829
-9.406694,-9.136232,-10.767626,-9.350444,-8.98692,-10.518318,-11.89174,4.0,830
-8.041967,-5.52123,-6.322713,-4.479233,-6.27148,-6.5190415,-8.797121,5.0,831
-7.0903463,-2.8091002,-7.3233128,-4.0233183,-2.7794857,-6.783538,-4.6314917,5.0,832
-6.4850745,-1.6757936,-5.264483,-1.5459757,-2.9619722,-5.318935,-5.189144,5.0,833
-10.666053,-9.47348,-11.178776,-9.062178,-10.574794,-11.107258,-12.294033,2.0,834
-11.152418,-11.187035,-12.967653,-11.695452,-11.242944,-13.15385,-12.356199,4.0,835
-7.244373,-5.7718725,-7.6428127,-6.897538,-4.945916,-7.888161,-7.52995,5.0,836
-10.793176,-9.975418,-11.388137,-9.500026,-11.663621,-13.307017,-10.279808,2.0,837
-9.672345,-7.689645,-9.490191,-7.761292,-7.2266417,-8.402238,-11.175718,5.0,838
-5.656984,-2.6424084,-5.4205813,-3.558402,-2.1181517,-4.3490705,-7.891362,5.0,839
-10.849393,-10.4274,-12.360443,-10.293811,-11.340033,-12.208892,-12.449233,2.0,840
-9.775782,-8.133035,-10.998884,-8.455633,-8.262231,-10.091638,-12.605184,5.0,841
-6.6435447,-3.0093994,-6.851782,-3.3239965,-5.822383,-9.046625,-5.6729584,6.0,842
-9.778084,-8.497894,-9.673403,-7.2042875,-10.050822,-11.314286,-9.519456,5.0,843
-10.002955,-9.852664,-11.281229,-9.945341,-7.311781,-11.30887,-14.092609,6.0,844
-8.707142,-5.7277246,-8.915083,-7.1916256,-6.128766,-8.679866,-8.682877,6.0,845
-6.600073,-4.010951,-5.8716407,-3.8930511,-4.510049,-5.9801693,-7.0110664,5.0,846
-8.922225,-7.6492505,-8.329806,-5.1760383,-5.3024235,-7.4742284,-11.709823,5.0,847
-10.075619,-9.728658,-11.750494,-9.329361,-11.762218,-11.92889,-12.196535,4.0,848
-7.671855,-6.2459464,-8.898727,-7.427282,-7.243305,-8.763599,-9.097236,4.0,849
-10.449048,-7.957291,-9.935181,-7.2154474,-10.209031,-12.116482,-8.171134,5.0,850
-6.9792886,-3.596695,-6.2895274,-4.4191475,-6.119236,-8.98003,-5.445408,5.0,851
-9.582298,-7.335316,-9.810962,-7.4538474,-7.1713166,-8.597049,-10.771801,4.0,852
-8.285228,-7.171049,-8.440887,-7.7154913,-7.4877753,-8.4652405,-9.571202,4.0,853
-11.637152,-8.179115,-10.996651,-6.723931,-7.4868073,-9.972858,-11.643801,5.0,854
-10.786005,-9.334384,-10.893801,-8.07622,-11.594543,-13.295339,-9.317072,5.0,855
-10.105358,-7.755701,-10.122974,-6.508502,-8.6604,-9.270667,-10.944126,1.0,856
-8.313351,-6.3780274,-7.7267003,-6.4372587,-5.117909,-5.5297246,-11.021989,5.0,857
-7.2413883,-3.611311,-6.5322824,-2.8312645,-4.1393833,-7.4968824,-6.170215,5.0,858
-8.4571085,-8.192385,-9.9687805,-7.841571,-7.8092756,-9.301366,-12.2345,5.0,859
-11.276804,-10.68823,-11.554283,-9.3797,-9.636592,-10.3926935,-14.212266,5.0,860
-7.975655,-6.752796,-8.9517765,-8.431486,-4.83519,-5.6310463,-10.133024,5.0,861
-11.48545,-10.567751,-11.756375,-10.377947,-11.05953,-11.530756,-12.22057,2.0,862
-8.627647,-6.6051087,-9.845538,-8.264179,-7.217445,-11.002288,-7.9850354,5.0,863
-10.221798,-7.715994,-10.239492,-8.087149,-8.725069,-11.3638315,-8.702293,5.0,864
-11.740164,-10.885398,-12.715485,-10.636037,-12.502339,-13.310418,-11.932407,0.0,865
-10.016173,-9.440018,-10.172483,-9.182142,-10.191593,-9.246989,-12.274149,2.0,866
-9.995109,-9.725381,-10.554806,-8.448103,-11.340345,-11.348401,-11.72069,2.0,867
-7.7121053,-5.3126383,-7.1885767,-4.339082,-5.130129,-5.5346727,-9.902539,5.0,868
-11.213963,-8.621941,-11.397854,-8.573856,-9.051602,-11.552603,-11.040884,5.0,869
-11.26928,-9.503727,-11.085862,-9.485533,-11.9766655,-12.259389,-10.895936,5.0,870
-9.622549,-9.164299,-10.480631,-10.048119,-8.063423,-8.658432,-11.927035,4.0,871
-10.4409075,-10.271913,-10.771235,-9.35706,-11.27499,-11.008354,-12.721714,2.0,872
-10.129728,-6.776722,-10.1958065,-6.9951653,-8.746317,-10.349669,-8.965187,5.0,873
-9.006203,-4.735838,-6.658438,-3.1917048,-4.3719025,-6.119423,-8.119469,5.0,874
