actinic keratoses and intraepithelial carcinoma,basal cell carcinoma,benign keratosis-like lesions,dermatofibroma,melanoma,melanocytic nevi,vascular lesions,target-0,instance_id
27.776306,26.322704,27.706636,27.104158,27.787285,27.555288,26.513182,5.0,1609
25.685778,23.30253,24.943348,26.176645,26.568998,27.522888,25.378254,5.0,1610
26.429697,24.140846,26.830017,26.9136,25.97108,26.116045,25.034409,1.0,1611
27.502686,26.560286,27.020535,27.239346,28.782671,28.653254,25.72644,5.0,1612
27.535265,23.208317,26.800508,27.541342,29.920012,28.236042,25.898808,5.0,1613
27.76991,26.618465,27.75191,27.380114,27.776657,26.919981,26.852604,5.0,1614
29.73999,29.227066,29.904642,27.891129,30.961393,28.835997,28.102901,5.0,1615
26.758852,24.84477,26.747921,26.19011,26.885834,27.545519,25.344278,5.0,1616
27.373163,26.435217,27.55421,27.735935,28.54852,27.389654,25.330313,2.0,1617
27.9568,26.751791,28.272234,28.825026,28.02467,27.752787,27.152319,1.0,1618
30.111685,29.278667,29.89574,28.551119,30.829754,29.228651,27.892418,5.0,1619
27.269497,26.878765,27.795696,28.062424,28.976156,26.843035,25.274082,5.0,1620
27.62134,25.792162,27.330029,27.238743,28.009188,27.916094,26.924341,5.0,1621
29.605219,29.355957,29.684116,29.535301,31.071886,29.187624,27.945585,5.0,1622
27.327204,25.50769,26.979586,27.523033,26.92851,29.156473,27.421682,5.0,1623
26.961943,25.7926,26.390041,26.818167,28.688213,27.5853,24.18789,5.0,1624
25.98184,24.138973,26.205805,25.974518,25.441017,26.768908,25.718134,5.0,1625
25.8929,23.363146,25.597399,26.51759,24.884138,27.22155,25.779137,4.0,1626
25.883242,23.782227,25.858612,26.793785,25.770332,26.416384,25.476696,1.0,1627
27.355625,24.365395,26.337105,26.847696,27.58832,28.113865,26.037308,1.0,1628
26.90384,25.414713,27.166527,26.983349,26.924055,27.738174,26.072113,5.0,1629
28.723465,27.97484,29.079466,28.05364,28.630995,29.113104,28.274303,5.0,1630
29.185133,26.84355,27.867865,27.909784,29.632057,30.263874,27.23764,5.0,1631
27.418674,25.495146,27.167116,27.009,26.657187,27.109547,27.052923,5.0,1632
25.00976,23.429491,25.23463,25.864857,24.84226,25.436785,24.888248,5.0,1633
26.959791,24.417892,26.38132,27.272009,25.771292,26.948479,26.556211,5.0,1634
29.264307,27.173548,28.955528,28.287813,30.048376,28.942417,28.633062,5.0,1635
28.51061,27.865501,28.074955,28.517315,31.158518,28.52113,25.42033,4.0,1636
27.29054,26.665127,27.53381,27.84611,27.062109,26.899487,25.77052,4.0,1637
25.900145,24.176401,26.03422,26.615154,25.571262,25.236824,25.128483,0.0,1638
28.665474,27.209295,28.243494,27.37349,29.366398,27.953562,27.76124,5.0,1639
27.75459,26.92114,27.978664,28.241941,29.854923,27.89488,25.994932,4.0,1640
27.192762,25.32412,27.273783,27.146967,26.995754,27.594484,26.436613,5.0,1641
26.7347,24.915985,26.220964,26.658316,26.625284,27.197474,25.256153,4.0,1642
27.048176,26.191772,27.697134,27.506327,27.85916,27.31326,27.52487,5.0,1643
27.162722,25.034836,26.944187,27.497177,27.916815,26.970705,26.648201,5.0,1644
26.603096,25.54773,27.217945,27.218672,26.763786,27.008959,26.080097,1.0,1645
29.410591,30.099468,29.99771,29.02795,30.936703,28.93756,28.074781,5.0,1646
25.664452,23.57704,25.34459,25.743013,24.710054,25.180061,24.849216,2.0,1647
27.379255,24.989466,26.817995,26.827934,26.842241,26.464727,26.787477,5.0,1648
25.870277,24.054552,26.227608,26.356422,26.166948,25.92428,25.118418,5.0,1649
28.304085,25.750076,27.81216,27.182766,27.570143,27.962242,27.129377,5.0,1650
28.300842,27.489817,28.683302,27.647528,28.859098,27.49102,28.057241,5.0,1651
27.160614,25.933998,27.241575,27.015545,27.808805,27.638416,26.323944,5.0,1652
28.0904,26.179285,27.087896,27.56885,28.911972,28.92693,26.518541,5.0,1653
25.221354,22.592571,25.2092,25.554585,23.832481,24.576382,23.956083,2.0,1654
26.421171,23.275888,24.795729,27.710178,29.13126,27.933784,25.233402,4.0,1655
28.038065,26.277231,28.090525,28.20882,29.260199,27.935793,27.026157,5.0,1656
27.479824,25.58776,27.209654,27.790325,26.729849,27.178171,26.25818,0.0,1657
29.000303,28.38937,28.23944,28.657099,30.399817,29.51895,27.457838,4.0,1658
27.253424,25.838127,27.807297,28.103174,28.03438,27.972054,26.3941,5.0,1659
26.488426,26.159775,26.224976,27.074413,27.824858,25.873812,24.214703,5.0,1660
25.77302,24.893,26.352365,26.977335,26.910635,26.09727,25.325542,1.0,1661
30.568117,28.79999,30.426302,27.95868,30.88789,29.365118,28.27019,5.0,1662
27.73592,26.947838,27.163141,27.326086,30.767914,28.062616,25.432741,5.0,1663
27.291798,25.487988,27.114622,26.740118,25.81268,26.732542,26.555021,5.0,1664
25.105165,23.564192,25.293633,25.761257,25.009604,25.826313,24.49843,5.0,1665
29.81108,28.648003,29.483904,28.155674,28.83416,28.936201,29.135042,5.0,1666
26.785837,25.624334,27.735716,28.0485,27.456772,26.147436,25.832766,2.0,1667
26.339495,24.499138,26.269367,26.942648,25.479525,26.337923,25.514158,1.0,1668
27.690588,26.819818,27.136,27.931248,30.424854,27.3884,25.817766,5.0,1669
26.582336,25.33498,27.141106,27.523817,27.005482,26.156025,26.01426,4.0,1670
26.254972,25.036402,26.863943,26.616852,25.602554,26.114069,25.568783,5.0,1671
26.737928,25.867163,27.444872,27.432951,27.467932,27.135494,25.79278,1.0,1672
29.47441,28.155743,29.553978,28.055813,29.943483,29.007517,27.90703,5.0,1673
28.328812,26.513945,28.094675,27.29088,27.648155,28.04205,27.236801,5.0,1674
24.146513,21.733276,23.480076,25.529652,24.678495,25.199543,24.464722,4.0,1675
27.240458,25.77129,27.357666,27.617208,27.54475,27.820684,27.324165,5.0,1676
26.120098,23.471188,25.464546,26.67325,25.004404,25.178768,25.080519,2.0,1677
28.316244,28.716135,28.87478,27.681982,31.350914,27.318136,25.691425,2.0,1678
27.460348,26.004942,27.3026,28.027996,26.227232,27.160948,26.431572,2.0,1679
26.485275,23.949966,25.89716,26.457067,25.028257,26.472137,25.037138,4.0,1680
25.35887,23.369392,25.360617,26.272823,24.774406,24.94998,24.258331,5.0,1681
24.838854,22.33584,24.168888,26.282837,24.374462,25.126333,24.3187,2.0,1682
28.438759,26.689692,27.121382,27.986553,30.587997,28.608599,25.713747,5.0,1683
26.54609,23.804033,25.826435,26.792805,24.746763,25.449144,25.413912,2.0,1684
26.383852,24.615778,26.571535,27.256592,27.557375,26.980263,25.785976,4.0,1685
26.972126,24.972532,27.017199,27.07515,26.703003,26.94394,26.990505,5.0,1686
27.094795,26.096224,27.104862,27.406391,27.16065,27.387678,26.57378,2.0,1687
27.35348,26.367365,27.643438,27.57798,27.539082,27.463766,26.34498,5.0,1688
28.38971,28.49217,28.510715,28.07188,28.819414,28.379679,25.917278,5.0,1689
30.291983,29.165396,30.126791,28.910582,31.13007,29.571894,28.32142,6.0,1690
29.273453,27.943134,28.38314,28.023832,28.818163,30.021103,28.240692,5.0,1691
29.690954,26.609211,28.20549,28.736115,31.959658,30.314177,27.563765,5.0,1692
27.711885,27.030312,27.62083,27.389042,30.663996,28.232738,25.566261,2.0,1693
26.613035,25.140192,26.631006,27.22603,27.72539,26.689102,24.927238,5.0,1694
26.177965,23.81914,26.032604,26.574837,26.046139,26.887428,26.606121,5.0,1695
26.422863,25.352608,26.998062,27.502974,26.560251,26.564138,25.58639,5.0,1696
29.454832,28.485094,29.029509,27.810574,30.428165,29.416277,28.225805,5.0,1697
25.068151,23.547981,25.564735,26.129883,25.712353,25.607557,25.051199,5.0,1698
27.875757,25.778027,26.83602,27.988165,28.483646,29.588436,27.260542,5.0,1699
26.403423,24.628664,25.7623,26.937767,29.306631,27.113274,23.863556,5.0,1700
28.383186,25.860014,27.716507,27.02433,27.294617,28.428255,27.375086,5.0,1701
28.134867,26.121857,26.710602,27.05508,26.285114,28.47224,26.268692,2.0,1702
28.027617,26.74413,27.794432,27.757303,28.602919,27.46072,25.97248,5.0,1703
27.454378,24.901487,27.337748,28.078901,27.25896,28.104393,26.601608,1.0,1704
27.51913,25.265633,27.453743,27.085459,26.836487,27.294292,26.412605,5.0,1705
26.285217,24.754852,26.332464,26.505898,26.594465,27.003546,25.81287,5.0,1706
27.30722,24.94023,26.222248,26.805502,26.65809,27.494135,26.158361,5.0,1707
26.359575,24.18703,25.933992,26.736443,26.309202,26.623713,25.946,5.0,1708
29.886248,29.080482,29.99059,28.414839,30.199862,29.737263,28.685577,5.0,1709
25.764467,23.737728,25.374016,26.459684,27.702864,26.702707,24.209723,4.0,1710
26.614927,25.137436,26.51724,27.181454,25.549074,26.263239,25.686249,5.0,1711
28.115156,27.16332,27.190649,27.47904,29.344278,28.38566,25.682175,4.0,1712
25.273321,22.872952,24.21541,25.695988,24.777134,26.109453,25.013487,5.0,1713
26.864101,24.86397,26.93327,27.038153,27.398981,27.696642,26.927034,5.0,1714
27.2538,25.57378,26.873941,26.996191,29.245111,27.497679,25.54653,5.0,1715
26.14272,24.142174,25.997099,27.03734,27.098913,27.167034,25.966831,5.0,1716
28.286463,26.698353,28.046743,27.192095,28.08267,27.089014,25.816284,5.0,1717
26.136961,24.344257,25.709223,26.579407,25.131184,25.807917,24.975578,2.0,1718
27.851217,27.162914,28.584337,27.575644,27.307337,27.78643,27.473476,2.0,1719
26.06598,24.110512,26.131287,26.693344,26.633741,26.396034,26.09133,5.0,1720
29.29613,26.818642,27.94355,28.166868,27.87499,30.335182,27.929478,5.0,1721
25.352177,23.004974,25.099384,26.47997,25.573086,26.529139,26.466784,5.0,1722
28.661354,26.89304,27.841984,27.827366,28.31163,28.859716,27.600267,5.0,1723
25.839703,23.356527,26.16243,27.035324,25.964558,25.676416,25.063147,0.0,1724
29.541,28.011196,28.754023,27.877157,28.988459,28.971731,27.613457,5.0,1725
26.449047,22.732197,25.095755,26.743301,26.673023,26.925932,25.443937,5.0,1726
25.572767,23.419426,25.075226,26.06444,26.122816,26.327854,24.792337,5.0,1727
28.356352,26.26529,28.239618,27.25158,28.376835,28.325235,28.02175,5.0,1728
27.011957,25.630104,26.353558,27.585768,27.325975,26.765408,25.437006,5.0,1729
26.985468,25.849049,27.208855,26.828852,27.14044,27.657473,25.588837,4.0,1730
27.228382,26.27755,26.682781,26.72427,28.576757,28.006365,24.961817,5.0,1731
28.518429,28.426224,28.981667,28.490751,32.37575,27.739717,26.241213,5.0,1732
26.629736,25.122442,27.043524,27.030365,26.651537,26.661076,25.457033,1.0,1733
28.122156,25.959282,27.298914,27.901247,28.20475,29.349327,27.039057,5.0,1734
26.083006,23.871273,26.583847,27.186346,26.063202,25.947573,25.906338,5.0,1735
28.139782,27.18043,28.06669,28.224169,28.028645,28.452309,27.005543,4.0,1736
28.143927,26.73642,27.77682,27.846233,28.532787,29.118359,27.153498,3.0,1737
29.420626,28.88881,29.007162,28.127481,30.18682,29.320328,26.907063,5.0,1738
28.159319,26.417547,28.03479,28.175606,27.851896,27.6751,26.573517,1.0,1739
26.753273,25.136456,27.048002,27.874418,29.478472,28.353392,24.416355,5.0,1740
26.905777,25.95477,27.230413,27.310009,27.276443,26.623617,24.950584,5.0,1741
25.283508,23.059032,25.138014,25.952314,25.85371,26.471876,25.276134,5.0,1742
25.353317,23.00279,25.273903,26.485752,24.662664,25.975351,25.900908,5.0,1743
29.250511,27.520876,28.865984,28.352364,30.010027,29.848673,28.062403,5.0,1744
29.174961,28.670668,28.835308,28.442722,31.9521,28.464699,26.465477,5.0,1745
28.851028,27.742943,28.706875,28.045109,29.472685,29.273415,27.874905,5.0,1746
26.279837,24.682425,26.204279,26.303093,27.447369,27.104362,25.322926,5.0,1747
27.808836,27.06164,28.312483,28.434809,29.15107,28.256996,27.038761,3.0,1748
27.383171,24.722263,26.42023,26.747541,29.185768,27.190876,24.167236,5.0,1749
27.576971,27.505978,28.024809,26.989996,28.55497,27.831423,27.213936,5.0,1750
28.298508,26.705992,28.567171,28.132309,28.484325,29.601273,27.481352,5.0,1751
25.598793,23.550188,25.377699,26.014166,26.160322,26.123495,25.285442,5.0,1752
29.456295,27.733194,29.045095,28.08192,28.701105,28.953253,28.247198,5.0,1753
25.597261,23.973066,25.978245,26.58779,25.642761,26.358881,25.8412,5.0,1754
26.797512,25.565704,26.693548,26.364714,26.082705,26.78963,25.740202,5.0,1755
29.935606,28.98379,29.232147,29.221663,29.690292,28.909706,27.57286,2.0,1756
27.081036,25.11132,26.835638,27.381914,27.35082,27.618189,27.158787,5.0,1757
27.65272,26.204258,28.328886,28.264217,27.87913,26.937147,26.508768,2.0,1758
26.011066,23.72689,25.503538,26.320826,26.260813,26.667439,24.014854,6.0,1759
28.320314,27.295076,27.092539,28.051191,28.744223,29.096222,26.81042,4.0,1760
26.357355,24.722418,26.22932,26.830172,25.514,27.04674,25.051542,4.0,1761
26.941422,26.441025,27.15416,27.241343,29.078886,27.174635,25.968748,2.0,1762
27.104311,25.708794,27.023046,27.049746,26.87202,27.625626,26.84169,5.0,1763
25.22306,24.193094,25.238894,25.337364,26.15246,25.483225,24.105587,5.0,1764
26.913914,26.873695,27.38992,27.328526,28.787422,26.91836,25.332664,5.0,1765
28.825342,27.962517,28.901478,27.797812,30.118534,27.944317,26.775257,5.0,1766
25.317953,24.150476,25.357523,27.111748,25.739294,26.049965,24.50619,5.0,1767
26.49834,25.591936,26.19022,26.695837,26.482399,27.614532,25.01324,5.0,1768
25.367193,23.744541,24.992752,25.646555,28.16609,25.717815,23.427477,5.0,1769
25.50238,23.803934,25.488358,26.295551,25.0713,25.699564,25.449898,5.0,1770
25.838299,24.42797,25.901085,26.358168,25.36297,26.554348,25.316372,5.0,1771
28.085974,26.676281,28.214901,27.4937,28.453144,27.77648,26.618826,2.0,1772
30.568274,30.267595,30.415192,28.602882,30.943542,29.879898,28.554045,5.0,1773
25.826385,23.70613,25.942095,26.910954,25.476585,26.444796,25.495564,3.0,1774
25.420296,24.967451,26.042711,26.725054,26.845816,26.084112,24.506643,5.0,1775
27.563953,25.839468,26.804665,27.085783,27.033669,27.972105,26.02159,5.0,1776
28.699472,26.627533,28.38771,28.858107,28.273558,28.690874,27.959768,2.0,1777
26.71366,24.78205,26.669378,26.743452,27.310902,27.969988,26.452856,5.0,1778
25.78577,24.321142,25.942467,27.010279,26.774603,27.089138,25.645899,5.0,1779
26.070116,23.659039,25.552534,26.493763,25.786572,26.608898,25.780203,5.0,1780
25.245966,23.588547,25.021742,26.748812,26.511042,27.389174,25.637724,4.0,1781
27.234396,25.910309,27.08343,26.755753,26.623648,26.67804,27.394503,5.0,1782
27.913939,26.970734,27.588602,27.437323,29.140886,27.06685,25.433083,5.0,1783
26.484999,24.564554,26.58137,26.892286,26.010458,26.370638,25.66636,5.0,1784
27.1281,26.683401,27.975677,27.121143,28.322582,27.603231,25.987484,5.0,1785
25.910622,23.740324,25.883629,26.947697,25.153627,25.564737,25.071644,2.0,1786
26.962812,26.445185,27.507635,28.586435,28.670853,27.209751,26.32757,5.0,1787
26.87359,24.834675,26.627707,27.74338,27.165474,26.711636,26.47178,4.0,1788
26.829304,24.522142,26.537117,27.68531,25.949057,25.923334,26.0462,2.0,1789
25.900393,23.682646,25.97975,26.468386,25.703623,25.730696,25.036036,1.0,1790
29.90939,29.217161,30.134182,28.756687,30.09553,27.532032,27.421068,5.0,1791
27.440567,25.480904,27.72544,27.88217,27.135246,27.511667,27.453684,5.0,1792
30.36134,30.072626,30.473398,29.271711,32.46292,29.843279,28.629421,5.0,1793
29.16458,28.843733,28.843096,29.168686,30.613356,29.528206,27.602865,5.0,1794
28.32567,26.979109,27.549316,28.80875,28.967463,28.825527,26.379215,5.0,1795
28.524231,28.040974,28.170074,28.032988,30.280775,28.038425,25.350529,5.0,1796
26.501987,24.604443,26.779928,26.775475,26.111423,26.858078,26.212671,5.0,1797
28.30215,27.61346,28.921373,28.099237,30.081543,26.969286,25.596079,5.0,1798
27.71055,25.859728,27.172947,27.166553,27.586107,27.463533,26.665455,5.0,1799
26.40779,24.920904,26.580858,26.500454,25.773394,26.75303,26.117226,5.0,1800
26.68004,24.550055,26.446157,26.56842,26.586777,27.80828,26.255621,5.0,1801
25.414165,23.693064,25.571325,25.831078,25.445234,26.141376,25.195946,5.0,1802
25.528728,23.79462,25.640654,25.831297,24.972145,25.835882,24.531342,5.0,1803
28.448229,27.519047,27.802776,27.674614,29.460394,29.171156,27.165827,5.0,1804
25.988548,23.330679,25.358227,27.092253,24.935532,26.183258,25.179451,1.0,1805
31.150396,31.308153,30.669003,29.829857,33.14686,31.239101,29.333954,5.0,1806
30.108316,28.992727,29.405983,29.579779,30.031742,31.098679,29.575481,5.0,1807
26.174541,23.994389,25.529947,26.43523,25.105993,26.396986,25.336193,0.0,1808
26.853292,24.410921,26.245907,27.149036,26.81744,28.67009,27.446802,2.0,1809
29.0554,27.847235,29.159342,28.24453,29.639416,29.290884,27.853804,5.0,1810
27.091055,24.985825,27.52285,27.489647,27.666735,26.97933,26.652136,5.0,1811
28.352268,27.288948,27.908651,27.393948,28.612286,27.870434,27.311926,5.0,1812
25.43908,22.600245,25.108908,26.336458,26.214033,26.110613,24.481539,5.0,1813
25.8769,23.951658,25.66375,27.06584,25.623968,25.765226,25.268122,5.0,1814
27.44725,25.253658,26.979427,26.904764,28.298548,28.117182,26.86771,5.0,1815
28.606844,27.174826,28.093386,28.417414,28.55468,28.465017,26.994421,6.0,1816
28.238678,25.638943,27.331903,27.836016,27.959957,29.834892,27.354364,5.0,1817
28.58703,27.086264,28.70623,28.200754,28.352203,28.34253,28.176315,2.0,1818
28.732052,26.183046,28.466078,27.649176,27.364233,27.83344,27.773277,5.0,1819
28.422432,27.392649,28.14256,28.141724,28.392702,28.211021,26.474615,2.0,1820
29.971416,28.450792,29.953629,29.190704,32.560932,29.014223,27.07968,5.0,1821
27.013802,25.088997,26.31968,27.18657,28.373169,27.74623,25.55495,4.0,1822
26.74664,25.227798,26.4309,26.46837,26.060705,27.441772,26.182997,5.0,1823
27.248283,26.576532,27.29968,27.862848,27.496302,28.04025,26.232027,5.0,1824
26.850407,25.045986,25.846945,26.560066,26.031364,26.494034,25.580194,5.0,1825
25.09797,23.289803,25.001797,25.965818,25.299322,24.883434,24.526075,2.0,1826
27.703918,25.819614,26.779818,28.188814,30.165758,28.310137,25.638142,4.0,1827
25.43554,23.933798,25.738798,26.278852,25.747698,25.225138,25.061028,2.0,1828
28.313103,26.681763,28.141172,27.960493,28.40855,28.637157,27.227934,2.0,1829
26.253958,23.362597,25.324722,26.222845,26.482609,26.938839,24.420668,5.0,1830
30.232008,29.07155,28.886532,28.553968,30.712605,30.062511,27.60047,4.0,1831
25.980274,23.801693,25.747011,26.954842,25.533083,26.096436,25.513302,2.0,1832
26.636883,24.42019,26.328417,26.528196,26.355633,27.72787,26.310074,5.0,1833
29.914238,29.143354,30.372938,29.636225,32.84498,28.761448,27.83378,5.0,1834
27.756914,25.468044,27.9616,28.319498,29.119884,28.39549,27.281181,2.0,1835
26.52988,24.574797,26.782064,27.195787,26.00198,26.63239,25.707876,3.0,1836
25.688013,22.749434,24.803967,26.660748,25.415752,25.923874,24.225328,4.0,1837
26.838781,25.737509,26.83753,26.98211,26.604155,27.522432,25.48309,0.0,1838
26.615463,24.363071,26.065983,26.395603,26.267992,26.29035,25.775143,5.0,1839
27.909763,25.778933,27.48835,27.576439,27.598011,29.061033,26.894247,3.0,1840
27.425562,26.267452,27.77973,27.911934,28.445045,27.735586,25.918798,5.0,1841
25.823095,24.419939,26.155167,25.96334,25.920006,25.87287,25.568565,5.0,1842
26.715656,24.762413,27.452328,26.991932,26.056355,25.456781,25.801153,1.0,1843
27.66664,25.599771,27.801357,27.60164,27.547785,27.575298,27.478485,5.0,1844
28.467768,27.37917,27.690416,28.415474,31.573969,28.224537,26.142817,5.0,1845
25.81001,23.908916,25.515955,26.458555,27.022913,26.067406,24.303862,5.0,1846
27.461958,26.023539,26.668016,27.311804,26.954384,27.976694,25.299795,5.0,1847
27.239363,26.869028,27.973225,26.987219,28.470999,27.110529,26.219938,5.0,1848
27.603548,27.322956,28.406612,27.639942,29.798868,26.979595,25.949783,5.0,1849
26.685043,23.301268,25.5608,26.067497,28.03898,27.306032,24.200329,4.0,1850
25.390087,23.136505,25.407385,26.295977,25.264814,25.896118,25.40194,5.0,1851
28.434399,26.718967,28.704332,28.211716,28.91257,28.058796,26.843294,5.0,1852
27.07854,24.589746,26.27376,28.253357,26.350197,26.031565,25.57342,5.0,1853
29.603228,27.513983,29.205309,27.936607,29.198887,28.143232,28.575441,5.0,1854
28.664282,28.85238,29.249655,28.552618,30.315584,29.176664,27.17717,5.0,1855
30.338835,28.41466,29.023537,29.00161,30.70631,31.270962,28.730324,5.0,1856
27.863901,26.68872,27.853163,27.55851,28.383003,29.383867,27.288624,5.0,1857
27.395792,25.111925,27.184965,27.21531,26.946842,28.295296,26.725475,5.0,1858
26.77673,26.197107,26.807785,27.384336,28.343122,25.90169,24.000109,2.0,1859
28.32193,26.506676,27.677502,27.219643,29.325577,28.335857,26.09471,5.0,1860
25.211813,24.025948,25.380842,25.892065,25.546425,25.686954,25.235226,5.0,1861
28.93744,27.920443,29.396662,28.378262,30.340271,28.858307,27.64248,5.0,1862
27.346481,23.831324,25.834593,26.039581,26.559557,27.303333,25.76,5.0,1863
30.06664,28.95097,29.569134,28.978737,29.966053,29.710442,28.064665,5.0,1864
27.081638,27.017902,26.992556,27.135902,28.08865,26.916706,25.095808,5.0,1865
26.66692,25.929811,26.853212,27.339117,28.947838,26.798193,24.799957,1.0,1866
28.231928,27.357729,28.212624,28.497211,28.779547,28.335667,26.800468,5.0,1867
25.84587,24.569319,25.60068,26.277157,25.451317,27.38693,26.165598,5.0,1868
26.09634,23.81218,25.747803,26.74521,26.198732,26.269156,25.619308,5.0,1869
27.547964,25.524532,27.675205,27.710846,27.144976,27.308493,27.04119,5.0,1870
28.872932,27.623426,28.697006,28.140884,28.94867,28.408678,26.696991,4.0,1871
25.738962,23.785696,26.049402,26.592827,25.829132,25.719591,25.389318,5.0,1872
27.890127,26.792522,27.843212,27.560516,26.38455,26.582571,26.5916,5.0,1873
28.240068,26.820766,28.060246,27.401413,28.948473,28.735214,27.56676,5.0,1874
27.36459,25.277855,27.673887,26.84855,26.496237,26.415058,26.740723,5.0,1875
29.557936,28.100174,29.421644,28.793144,29.03566,28.486988,28.464334,5.0,1876
26.244717,24.39779,25.588043,26.106655,27.318075,27.70648,25.89111,5.0,1877
26.282106,24.275833,26.878778,27.338894,26.413725,25.983929,25.802366,0.0,1878
30.228096,29.36862,30.165472,28.92997,30.506905,29.851974,28.280525,5.0,1879
27.36229,26.496471,27.919518,27.137838,28.0014,27.052872,26.263397,5.0,1880
27.475893,25.99577,27.653881,27.711569,26.557936,26.840075,27.038158,5.0,1881
27.177986,25.216751,26.609411,26.933294,27.70733,27.662354,26.329046,5.0,1882
30.829283,29.074686,30.026722,28.863781,30.607435,30.055115,28.190704,5.0,1883
26.669043,25.999966,27.113111,27.175705,28.217815,26.893377,25.784786,5.0,1884
26.745205,25.227388,27.42877,26.994776,26.866438,26.180984,25.859613,2.0,1885
26.889257,24.995481,26.468813,26.804962,26.53139,27.562239,27.165985,5.0,1886
28.154236,26.578104,28.011244,28.514912,28.03026,28.112268,27.461832,4.0,1887
27.160614,25.630083,27.229681,26.720028,27.02822,27.980976,26.681026,5.0,1888
28.645622,27.046127,28.688015,28.195377,28.46623,28.498438,27.996922,5.0,1889
24.61466,22.002094,24.420143,26.161312,24.17648,25.293425,23.866201,4.0,1890
25.41066,23.31577,25.691156,26.22078,25.469105,25.525581,25.16789,5.0,1891
26.337847,25.085476,26.700592,26.581926,25.814163,26.45007,25.935053,5.0,1892
28.08071,28.35729,27.986158,27.83935,30.039795,28.216259,25.938963,5.0,1893
29.679214,28.644405,29.72098,28.61501,30.145826,29.623945,28.036463,5.0,1894
29.55652,28.562662,29.2949,29.501947,31.900713,30.015402,27.495274,5.0,1895
25.037428,22.5381,24.852425,25.856512,25.112015,26.001875,25.646849,5.0,1896
25.90219,23.409866,25.60221,26.879131,26.559391,26.504196,25.35015,5.0,1897
27.063587,25.45421,26.907112,26.685667,26.590593,27.45407,26.409822,5.0,1898
26.300522,24.481781,26.112293,26.699474,26.144709,26.524221,25.99295,5.0,1899
26.187527,23.371986,25.689512,25.769756,25.1079,25.73788,25.694614,5.0,1900
27.7118,25.94459,27.046217,27.704292,26.907557,28.000753,27.255957,5.0,1901
28.513052,27.6509,27.566006,27.50574,29.201948,29.394102,27.1084,5.0,1902
26.19737,24.3009,25.942423,26.488443,26.822308,27.455881,25.786238,5.0,1903
26.785799,25.218262,26.843193,27.438278,26.233591,26.278524,26.090385,0.0,1904
28.08867,25.193779,27.096384,28.301966,28.135874,29.068747,28.005497,5.0,1905
27.122112,25.544243,27.279167,27.467522,26.336668,26.138975,25.76031,1.0,1906
27.825552,27.349167,27.509954,27.469368,29.109983,27.81797,25.444918,5.0,1907
29.976376,28.955637,29.648188,28.759613,30.37145,29.287838,28.394838,6.0,1908
26.638474,24.442638,26.586967,27.412237,27.208048,27.11284,25.563246,6.0,1909
26.606382,24.886799,26.457857,26.631586,26.710606,27.69012,26.12261,5.0,1910
29.97922,28.453665,29.65338,28.93582,29.973091,29.952269,28.797235,5.0,1911
25.366829,24.138405,24.603987,25.536322,24.79254,24.701715,23.689178,2.0,1912
29.144623,28.471756,29.836857,29.05372,29.912373,29.221743,28.847897,5.0,1913
28.821026,27.019348,28.483902,28.63641,27.50169,27.566742,27.126934,1.0,1914
29.646736,28.568747,29.874754,28.55354,28.844675,28.574284,28.451582,5.0,1915
27.70526,25.801771,27.279242,28.173365,27.548237,27.898657,26.342724,5.0,1916
27.916395,26.430286,28.118786,27.682968,27.134235,28.558859,27.448666,1.0,1917
27.088638,24.639143,26.784166,26.973354,27.003805,27.500566,26.742752,5.0,1918
25.069075,23.374712,24.95074,26.338017,25.250385,25.859188,25.54687,5.0,1919
27.79122,25.99106,27.911018,28.150433,26.875462,27.609964,26.756565,0.0,1920
29.740288,29.225676,28.689487,28.753553,30.302967,30.982216,27.63988,5.0,1921
27.669231,26.741034,27.323927,27.086292,29.392239,27.785908,25.24622,5.0,1922
29.565504,28.789358,29.238586,28.67221,29.113876,29.135015,28.429754,4.0,1923
26.701378,25.846087,27.150473,26.935207,27.128052,26.886364,25.454718,5.0,1924
25.84946,25.000345,26.745598,27.548538,25.667496,26.165663,26.133137,5.0,1925
25.7321,24.883528,26.721266,26.742619,27.867636,25.571766,24.320675,0.0,1926
27.986216,25.688015,27.691742,27.615555,28.27361,28.952765,26.549326,5.0,1927
26.14077,24.288694,26.574965,26.49486,27.492558,27.284857,25.36867,5.0,1928
26.347961,24.77184,26.080463,26.391518,26.089375,25.986303,25.718565,5.0,1929
26.681652,26.012554,26.747084,27.157034,28.791025,28.180897,26.466995,5.0,1930
26.038055,24.256855,26.375782,26.625734,25.49916,26.222294,25.640436,5.0,1931
28.540873,27.463034,28.30178,28.151546,30.367758,27.93033,26.76452,5.0,1932
28.556814,28.35852,28.819372,27.953386,30.13806,27.676992,27.032112,5.0,1933
26.163013,23.29404,25.444498,26.862574,25.382858,26.232706,26.268267,5.0,1934
27.472519,26.227,27.304857,27.450811,27.452183,28.990875,27.198332,5.0,1935
26.10827,23.58269,25.815903,26.61063,26.538937,26.194983,25.196598,5.0,1936
27.39914,25.630316,27.273893,27.415792,26.84394,27.327099,26.88604,5.0,1937
29.96137,29.613459,29.830378,29.182283,30.288109,30.401707,28.38165,5.0,1938
30.144798,29.615402,30.021461,29.32383,31.438856,30.164944,28.888603,5.0,1939
