飞机,汽车,鸟,猫,鹿,狗,青蛙,马,船,卡车,target-0,target-1,target-2,target-3,target-4,target-5,target-6,target-7,target-8,target-9,instance_id
-8.939953,-3.8457165,-10.66844,-12.372034,-11.905376,-10.613887,-14.464935,-10.000238,-8.531242,-5.4589796,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3239
-7.6362524,-7.799588,-6.0301647,-7.6190796,-2.5491886,-6.9880886,-6.7480965,-6.5941515,-6.894767,-7.306288,0.0,0.0,0.039215688,0.0,0.92156863,0.0,0.039215688,0.0,0.0,0.0,3240
-12.283774,-11.322601,-10.147181,-11.360006,-10.309271,-9.851231,-13.820604,-3.6666403,-12.088281,-11.889408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3241
-10.178385,-10.088078,-7.094754,-7.8745213,0.15823746,-6.8508816,-8.291675,-5.6144896,-10.158326,-10.229765,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3242
-6.776683,-9.29582,-9.420684,-10.446835,-10.0470085,-10.7944145,-11.167126,-10.131057,-1.2909641,-8.996139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3243
-12.302891,-11.233826,-8.953513,-9.715748,-8.260543,-9.599478,-11.833588,-2.2686367,-11.361235,-10.999369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3244
-12.635132,-12.048538,-10.595765,-11.543243,-9.83194,-10.989054,-13.008763,-3.3454504,-11.202847,-11.9457855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3245
-8.828678,-3.4530058,-9.969524,-9.989348,-9.600052,-10.298492,-10.152962,-9.607339,-8.83298,-6.616905,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3246
-9.672945,-10.470545,-7.525096,-1.1420355,-8.295235,-6.3047104,-7.7704086,-8.520529,-9.147614,-10.425894,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3247
-0.3662281,-9.09622,-7.2804155,-10.346622,-9.481087,-9.828253,-10.512218,-9.940226,-6.531233,-8.914496,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3248
-9.9831085,-9.978245,-7.201413,-1.9022961,-7.671071,-6.088649,-7.574211,-8.646716,-9.373288,-10.020187,0.0,0.0,0.0,0.98039216,0.0,0.0,0.019607844,0.0,0.0,0.0,3249
-7.025259,-9.020363,-2.7976627,-6.6993866,-7.47783,-7.1828127,-6.2844267,-8.340013,-7.3866997,-8.725043,0.0,0.0,0.9607843,0.0,0.0,0.0,0.039215688,0.0,0.0,0.0,3250
-8.583974,-9.722741,-7.420907,-5.3229475,-7.714222,-2.3229218,-7.975972,-8.098056,-8.303835,-9.694337,0.0,0.0,0.0,0.0,0.0,0.98039216,0.019607844,0.0,0.0,0.0,3251
-11.186932,-10.993431,-7.6566467,-9.788593,-0.56476974,-7.734914,-10.470849,-6.5764217,-10.844357,-11.049806,0.0,0.0,0.0,0.0,0.877551,0.10204082,0.020408163,0.0,0.0,0.0,3252
-9.273644,-5.937379,-11.778471,-12.239933,-12.2574,-10.750984,-13.222451,-11.347212,-9.25627,-4.3539953,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,3253
-9.067305,-9.662689,-7.099367,-0.9192276,-8.26151,-5.8548393,-7.4616346,-7.7167196,-8.582097,-9.319292,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3254
-10.209714,-11.756375,-9.027587,-7.7317095,-7.852292,-2.640954,-10.465553,-9.552967,-10.534672,-12.672468,0.0,0.0,0.0,0.019607844,0.019607844,0.9411765,0.019607844,0.0,0.0,0.0,3255
-11.623093,-11.158489,-9.690851,-10.887016,-4.3172464,-8.699316,-12.622608,-6.9464874,-12.284764,-10.040616,0.0,0.0,0.0,0.0,0.96153843,0.01923077,0.0,0.01923077,0.0,0.0,3256
-11.461513,-11.359045,-11.828032,-11.791154,-10.452814,-9.756369,-13.037778,-3.6717615,-12.186323,-11.602816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3257
-2.2792082,-10.235638,-8.471568,-11.510488,-11.293293,-10.587987,-10.076378,-11.3621025,-9.258005,-11.631084,0.96153843,0.01923077,0.0,0.0,0.0,0.0,0.0,0.0,0.01923077,0.0,3258
-8.844198,-9.67054,-6.3678427,-1.1328402,-7.451437,-5.4207973,-5.2598343,-7.317484,-8.085783,-9.982141,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3259
-11.262154,-10.634243,-9.652254,-11.43045,-10.377371,-10.430519,-13.345121,-2.999754,-10.650404,-10.159901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3260
-1.1871729,-7.14266,-5.98112,-8.033853,-7.744669,-7.153754,-8.212758,-6.0558214,-4.6579647,-6.539632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3261
-8.449168,-10.1965,-2.4055357,-7.772702,-6.6272097,-7.355526,-7.725754,-7.5840054,-9.897736,-9.512841,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3262
-9.682213,-4.0718966,-11.184795,-11.085587,-10.282566,-10.198322,-11.182995,-9.451252,-9.788299,-4.0521975,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3263
-9.675568,-11.691423,-8.220762,-7.441655,-7.8381166,-2.951542,-9.381583,-7.135436,-10.458499,-12.361727,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3264
-6.629054,-8.180734,-9.479197,-10.127869,-9.988892,-10.470896,-12.121069,-9.823969,-1.2862196,-8.089383,0.01923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96153843,0.01923077,3265
-11.277688,-10.826273,-8.479843,-10.140741,-9.278677,-9.1674595,-12.424567,-2.396635,-10.867769,-10.533595,0.0,0.0,0.019607844,0.0,0.0,0.0,0.0,0.98039216,0.0,0.0,3266
-9.813057,-10.404989,-8.0711,-1.632101,-9.135575,-6.4679193,-8.039842,-8.765526,-9.546753,-11.101007,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3267
-10.497118,-11.663097,-9.175337,-8.160852,-9.745734,-2.8792763,-10.643343,-9.588556,-10.423685,-12.395636,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3268
-11.1343355,-10.437029,-8.763099,-10.684676,-9.597745,-9.514266,-13.080349,-2.4711466,-11.110491,-10.2705765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3269
-7.199605,-8.139693,-9.240877,-9.533567,-9.904367,-10.3616085,-11.525401,-9.099915,-1.5420933,-9.422569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3270
-10.656754,-11.651949,-9.658151,-7.332282,-9.985611,-2.210494,-9.11307,-10.2377615,-10.653166,-11.667618,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3271
-11.34086,-11.154295,-9.176196,-10.3616085,-9.018955,-9.541307,-12.589016,-2.0381775,-11.420988,-10.443716,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.96,0.0,0.0,3272
-8.0463705,-9.435837,-9.63801,-10.057356,-9.467718,-10.416668,-12.318142,-9.761231,-0.92168236,-9.774218,0.0,0.0,0.019607844,0.0,0.0,0.0,0.0,0.0,0.98039216,0.0,3273
-9.976387,-3.1547956,-12.185841,-10.824663,-11.482832,-11.805994,-11.800884,-11.907274,-11.272705,-8.110233,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3274
-9.529573,-11.373383,-6.016965,-6.5936403,-7.52843,-3.790989,-7.5453215,-7.775118,-10.404476,-10.831057,0.0,0.0,0.0,0.0,0.0,0.9807692,0.0,0.01923077,0.0,0.0,3275
-11.928661,-11.7629795,-8.657165,-11.556908,-1.894989,-9.932271,-12.160657,-7.2531614,-12.356404,-10.897377,0.0,0.0,0.0,0.0,0.9245283,0.0,0.0,0.0754717,0.0,0.0,3276
-13.749586,-12.590272,-11.166971,-12.3104725,-11.055988,-10.775819,-13.458784,-4.3733788,-12.349204,-12.339611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3277
-2.0169764,-8.201273,-4.315346,-7.671505,-7.1261644,-7.308461,-6.930545,-7.273671,-4.868437,-8.912093,0.78431374,0.0,0.13725491,0.019607844,0.0,0.0,0.0,0.0,0.05882353,0.0,3278
-7.7023535,-8.485461,-7.5634375,-8.791307,-8.203494,-8.106094,-9.896685,-8.107195,-2.1051588,-8.237441,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98039216,0.0,3279
-9.520775,-9.678084,-7.76052,-0.7986193,-8.287905,-5.838071,-8.920071,-8.05321,-9.148272,-9.874654,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3280
-8.6810465,-10.49577,-1.4308662,-7.9821415,-7.5304728,-8.273427,-7.789937,-8.478838,-10.820249,-10.825832,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3281
-7.97388,-7.0821714,-9.930583,-8.937925,-9.658602,-8.998182,-9.178795,-9.0229645,-7.0975065,-4.2160463,0.0,0.01923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9807692,3282
-11.942619,-11.16148,-9.397989,-9.073506,-7.1113176,-7.8673525,-10.526024,-2.671691,-11.212774,-10.42786,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.98,0.0,0.0,3283
-11.289122,-10.973164,-8.403572,-8.92246,-1.6058025,-7.9962854,-12.50615,-6.6579437,-10.40958,-9.912975,0.0,0.0,0.0,0.0,0.9433962,0.0,0.0,0.056603774,0.0,0.0,3284
-8.066545,-3.284276,-9.052227,-9.624273,-9.600899,-9.269916,-10.159025,-8.576944,-8.397252,-5.168401,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3285
-7.739333,-8.969681,-5.2537327,-5.8992376,-4.8411417,-5.3347054,-4.118041,-5.941329,-8.113294,-8.592516,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3286
-10.81975,-11.641727,-8.702668,-8.475588,-11.051016,-3.1480303,-11.069332,-9.995683,-12.567109,-12.354706,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3287
-9.325167,-7.4485836,-12.15872,-13.17462,-11.667055,-12.284511,-13.440992,-11.523307,-9.802177,-1.3295841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3288
-10.5523815,-10.71056,-12.211274,-11.74758,-12.347088,-11.681355,-12.498447,-12.061386,-3.4534683,-12.439411,0.0,0.0,0.0,0.0,0.0,0.01923077,0.0,0.0,0.9807692,0.0,3289
-10.174772,-11.0840845,-10.262767,-8.082605,-10.548149,-2.9555168,-11.401906,-9.450464,-10.170193,-11.857672,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3290
-10.0229025,-10.800061,-8.504527,-7.286805,-8.482042,-1.826663,-8.574759,-8.782232,-10.335436,-10.602357,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3291
-9.068446,-9.42417,-6.256421,-5.804344,-3.8435354,-6.034622,-6.279542,-5.784524,-8.991484,-8.26575,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3292
-8.357402,-3.045206,-10.71427,-13.194423,-10.809998,-10.67518,-11.926925,-11.116007,-10.731091,-7.4107075,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3293
0.105386734,-8.511644,-5.0141296,-8.9018,-8.200598,-7.882268,-8.610425,-8.346686,-6.371255,-8.825656,0.96153843,0.01923077,0.0,0.0,0.0,0.0,0.0,0.0,0.01923077,0.0,3294
-9.564656,-6.2186003,-11.790032,-12.687399,-11.444206,-12.268061,-12.164383,-11.0011015,-9.181628,-2.5697632,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,3295
-10.834621,-9.622274,-6.904768,-9.493827,0.062604904,-7.8981333,-10.100334,-6.540066,-10.868233,-9.520634,0.0,0.0,0.018867925,0.0,0.9622642,0.0,0.0,0.018867925,0.0,0.0,3296
-10.513156,-11.442513,-8.913326,-5.2793093,-6.205721,-4.179306,-9.01278,-8.1993065,-11.197702,-11.232148,0.0,0.0,0.0,0.0,0.98,0.0,0.02,0.0,0.0,0.0,3297
-9.335539,-9.579605,-6.663808,-2.7724915,-7.5281,-5.7821217,-8.014811,-7.852785,-8.00236,-8.56493,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3298
-2.4620638,-7.5545597,-5.581436,-6.910021,-6.1876154,-6.7109423,-7.152322,-6.913042,-4.8967543,-7.237193,0.64705884,0.05882353,0.0,0.0,0.0,0.019607844,0.1764706,0.0,0.078431375,0.019607844,3299
-10.336178,-10.219643,-8.425547,-7.5530796,-3.8456059,-6.2574825,-8.436392,-4.8061047,-10.229857,-9.358974,0.0,0.0,0.0,0.019607844,0.84313726,0.09803922,0.0,0.039215688,0.0,0.0,3300
-7.2393646,-8.651584,-8.156938,-8.458253,-8.708083,-8.84775,-10.417252,-7.97666,-1.785943,-8.774195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98039216,0.019607844,3301
-1.875247,-8.908073,-6.673951,-10.186466,-9.46584,-8.831395,-10.746811,-10.490163,-5.6397886,-8.567086,0.9591837,0.0,0.0,0.0,0.0,0.0,0.0,0.020408163,0.020408163,0.0,3302
-9.19607,-10.404168,-8.702945,-9.296553,-9.256092,-9.107565,-10.398972,-10.342671,-2.0153055,-10.7581005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3303
-9.943205,-10.704631,-3.4355545,-12.368246,-12.389208,-10.1027775,-10.326003,-9.308332,-11.362377,-11.458967,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3304
-8.276059,-7.470031,-11.594736,-11.413538,-11.147744,-11.437738,-12.166129,-10.882483,-8.460197,-1.5881376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3305
-8.139869,-9.43712,-5.8237658,-4.700923,-4.2513266,-3.7531567,-6.1311827,-2.3178043,-9.074493,-9.488371,0.0,0.0,0.0,0.1764706,0.0,0.6862745,0.0,0.09803922,0.019607844,0.019607844,3306
-10.629757,-6.99191,-12.832183,-14.02887,-14.734181,-12.655304,-14.245765,-12.95305,-11.557583,-4.53123,0.0,0.11320755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8867925,3307
-11.531488,-11.120378,-9.789648,-9.723323,-8.687465,-8.923628,-11.442271,-3.6561356,-10.147106,-10.640223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3308
-10.058347,-10.916336,-8.351336,-8.150945,-3.568159,-5.8318987,-12.130776,-1.5121927,-10.72924,-10.893553,0.0,0.0,0.0,0.0,0.11764706,0.0,0.0,0.88235295,0.0,0.0,3309
-10.248215,-10.976769,-6.8440866,-8.399469,-8.590072,-8.467146,0.30996895,-9.550018,-10.9429865,-12.3488455,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3310
-10.396275,-10.183338,-7.733567,-6.6403875,-4.3817635,-2.71426,-8.848639,-2.8729753,-10.3069725,-10.143791,0.0,0.0,0.0,0.039215688,0.0,0.0,0.0,0.9607843,0.0,0.0,3311
-9.252693,-6.7202015,-11.114279,-11.483484,-11.087807,-10.261333,-10.527214,-10.852617,-9.309262,-3.5076084,0.0,0.018518519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814815,3312
-8.912596,-11.800373,-2.1283274,-9.859566,-9.068865,-9.7882805,-9.132744,-10.464846,-11.669294,-12.010214,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3313
-7.8928776,-6.458375,-11.0599785,-11.688982,-12.036325,-11.512264,-12.462291,-10.672191,-9.117825,-1.1889896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3314
-8.690725,-8.868423,-6.682767,-2.0127993,-5.6606474,-4.354967,-6.330965,-6.0722313,-8.23822,-8.620644,0.0,0.0,0.078431375,0.78431374,0.019607844,0.039215688,0.078431375,0.0,0.0,0.0,3315
-13.64838,-12.933035,-10.961279,-12.2592745,-10.101522,-10.964621,-13.673355,-4.038719,-12.774107,-13.026275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3316
-12.631466,-11.960215,-10.134924,-11.549562,-9.92465,-10.079628,-12.8418665,-3.4920168,-11.363409,-11.528754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3317
-9.408037,-10.328722,-10.54072,-10.782588,-11.731939,-11.042602,-12.411543,-10.385073,-3.9362974,-11.558483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01923077,0.9807692,0.0,3318
-7.536292,-9.635491,-1.6725874,-7.577674,-6.136365,-8.929354,-5.9644804,-6.3693485,-9.031822,-9.600477,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3319
-8.753634,-11.500733,-1.3749895,-8.117104,-9.072996,-8.971575,-8.7200575,-8.478752,-10.446682,-11.449994,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3320
-2.322568,-7.780554,-6.922185,-9.846592,-10.613201,-9.1671915,-9.456833,-10.158971,-6.3695517,-7.416913,0.9411765,0.019607844,0.019607844,0.0,0.0,0.0,0.0,0.0,0.019607844,0.0,3321
-9.256298,-10.5645075,-2.8250418,-8.702258,-6.47946,-7.8434944,-7.6783752,-6.919282,-9.856991,-11.000189,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3322
-9.899788,-11.053299,-9.2000475,-4.2859697,-7.971277,-3.6706686,-8.684803,-8.38674,-10.619352,-11.919009,0.0,0.0,0.0,0.01923077,0.0,0.9807692,0.0,0.0,0.0,0.0,3323
-8.604242,-8.633202,-6.0650043,-3.2095623,-4.612668,-4.3501625,-6.1349144,-5.512995,-7.239913,-8.222721,0.0,0.0,0.0,0.98039216,0.019607844,0.0,0.0,0.0,0.0,0.0,3324
-8.003489,-9.240112,-6.0203886,-5.9880543,-6.9220495,-6.0552464,-3.336441,-5.758444,-6.844428,-9.422972,0.0,0.0,0.018867925,0.0,0.0,0.0,0.9811321,0.0,0.0,0.0,3325
-10.957653,-11.378248,-8.121225,-10.780314,-2.1786947,-8.148993,-10.626635,-8.267641,-11.049799,-10.609453,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3326
-12.02939,-11.3956375,-9.210718,-9.714352,-8.734824,-8.773218,-12.074087,-2.71741,-11.020065,-10.805459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3327
-6.5797033,-9.520721,-1.206316,-6.7163925,-5.6007376,-6.71064,-7.2780695,-6.2372656,-8.20064,-9.436695,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.0,0.0,3328
-9.612457,-10.065512,-7.297988,-1.7407188,-8.486702,-5.4435215,-7.616517,-7.478607,-9.6006565,-10.430628,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3329
-10.409651,-10.169464,-8.125274,-8.159413,-7.7897167,-7.600974,-10.840177,-1.5546904,-9.620394,-9.584015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3330
-7.945779,-8.848586,-9.10598,-10.370068,-10.081742,-10.657943,-11.004099,-9.765016,-2.373495,-9.540015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3331
-12.066572,-11.772112,-9.847407,-9.603809,-8.815098,-8.921402,-12.589901,-2.890438,-11.904615,-11.645029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3332
-8.474686,-10.926588,-0.84704876,-8.776197,-8.569776,-10.03461,-7.373082,-8.517009,-10.959096,-11.406008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3333
-9.53793,-10.486122,-8.241971,-6.2058706,-7.707491,-1.2898798,-8.858507,-8.937521,-9.575739,-10.445967,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3334
-2.0712194,-7.6940727,-7.8781195,-9.925217,-9.711266,-9.846665,-10.760704,-9.474663,-6.1169043,-7.016074,0.9230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01923077,0.057692308,3335
-2.0633488,-7.4734135,-7.319564,-9.3688135,-8.65629,-9.059976,-8.710359,-9.478384,-5.691389,-5.791312,0.93877554,0.020408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040816326,3336
-11.850834,-11.064987,-8.964928,-9.3904705,-8.131213,-8.473434,-11.305256,-2.1972275,-10.679712,-10.289896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3337
-2.250434,-8.0559435,-6.528617,-9.196764,-9.377612,-8.95513,-10.328929,-8.730177,-7.651353,-7.9873962,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3338
-10.19791,-7.503907,-10.722732,-10.785219,-10.308422,-9.867379,-11.167189,-10.402634,-9.55723,-5.2648907,0.0,0.03846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96153843,3339
-8.382471,-9.1453705,-5.0278397,-5.19304,-5.833087,-5.279893,-1.9415216,-6.27687,-8.325815,-8.746306,0.0,0.0,0.0,0.03773585,0.0,0.0,0.9622642,0.0,0.0,0.0,3340
-9.549054,-3.3721466,-9.558653,-10.825321,-11.037649,-10.704052,-10.767446,-10.085389,-10.412893,-7.793852,0.0,0.9807692,0.0,0.0,0.0,0.01923077,0.0,0.0,0.0,0.0,3341
-3.2712965,-8.284549,-6.410698,-8.417128,-8.979775,-8.270084,-8.120301,-8.460314,-3.7080832,-7.456152,0.63461536,0.0,0.09615385,0.0,0.01923077,0.0,0.0,0.0,0.25,0.0,3342
-7.8146267,-8.915688,-6.2422085,-4.1437006,-5.57821,-4.5366106,-6.2479115,-5.918477,-7.484194,-8.8387985,0.0,0.0,0.039215688,0.64705884,0.019607844,0.29411766,0.0,0.0,0.0,0.0,3343
-6.71838,-6.3349733,-10.285051,-10.166422,-10.185268,-9.693698,-10.387219,-9.924988,-7.0370274,-3.6426773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3344
-11.494633,-10.74036,-9.329747,-11.170202,-10.336605,-9.935866,-13.235811,-2.5218258,-10.89616,-11.176954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3345
-9.322543,-9.177006,-7.1955404,-8.870498,-0.09779358,-6.911998,-10.06689,-5.6333838,-9.346808,-8.309767,0.0,0.0,0.016949153,0.0,0.9830508,0.0,0.0,0.0,0.0,0.0,3346
-9.199266,-5.8107233,-10.951825,-10.971893,-12.235643,-10.813252,-12.823535,-10.409906,-9.180588,-1.3614445,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,3347
-8.449276,-3.4353008,-9.493428,-11.998966,-10.126994,-10.724302,-12.989423,-10.934242,-10.021671,-6.818924,0.0,0.9807692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01923077,3348
-9.902367,-10.520722,-6.5210657,-7.7844734,-9.17968,-7.6310453,0.5270195,-8.859523,-10.621386,-11.310368,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3349
-7.8494244,-10.525084,-9.934375,-11.10873,-11.898414,-11.074543,-10.977753,-10.100862,-2.0992994,-9.184284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97959185,0.020408163,3350
-9.236279,-3.4531012,-10.554148,-11.798263,-10.53199,-10.704107,-11.949074,-10.404453,-10.244135,-5.992344,0.0,0.9807692,0.0,0.01923077,0.0,0.0,0.0,0.0,0.0,0.0,3351
-7.156538,-10.565266,-1.5032892,-7.128397,-7.121684,-7.3219147,-6.76482,-7.3757334,-9.391247,-10.2979355,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3352
-10.422919,-10.419815,-8.3202505,-1.7728176,-9.774626,-6.8714943,-8.503292,-9.367006,-9.32782,-10.514099,0.0,0.0,0.0,0.9811321,0.0,0.018867925,0.0,0.0,0.0,0.0,3353
-10.072011,-11.117399,-9.314436,-4.771126,-9.248644,-7.0576725,-9.385999,-8.961069,-10.916603,-11.414566,0.0,0.0,0.01923077,0.86538464,0.0,0.115384616,0.0,0.0,0.0,0.0,3354
-10.269866,-11.618229,-9.079817,-6.274328,-8.185849,-2.4855165,-8.632541,-9.342012,-10.312408,-11.593224,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3355
-7.4701185,-8.670673,-4.9328346,-5.741579,-1.5419912,-5.23104,-6.5753994,-3.6537952,-6.6322956,-8.32489,0.0,0.0,0.01923077,0.0,0.9807692,0.0,0.0,0.0,0.0,0.0,3356
-7.404972,-7.9482737,-7.7245045,-7.8959846,-9.261,-7.8673754,-8.339117,-8.393575,-3.924903,-8.07358,0.04,0.04,0.12,0.42,0.0,0.0,0.06,0.0,0.3,0.02,3357
-6.6933823,-4.7353888,-8.655351,-9.501038,-8.311073,-8.506299,-7.89585,-8.330083,-6.8334723,-2.6096325,0.0,0.05882353,0.019607844,0.0,0.0,0.0,0.0,0.0,0.0,0.92156863,3358
-10.514227,-10.462608,-8.248571,-6.840147,-3.730914,-4.2336216,-8.175737,-2.8410788,-10.672432,-10.083872,0.0,0.0,0.0,0.0,0.057692308,0.0,0.0,0.9423077,0.0,0.0,3359
-9.90108,-9.689696,-8.100147,-9.267483,0.009752274,-7.554528,-9.428148,-7.3485737,-9.807936,-9.333562,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3360
-10.610945,-11.154473,-7.6379557,-9.112305,-1.0546455,-7.5818815,-10.585337,-6.4992714,-11.222624,-10.844838,0.0,0.0,0.0,0.0,0.9019608,0.0,0.0,0.09803922,0.0,0.0,3361
-9.36403,-3.7914762,-10.142142,-10.828126,-11.068136,-11.468058,-11.523907,-10.779135,-9.574666,-6.5496426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3362
-9.870086,-10.768118,-2.7037592,-8.641806,-6.111272,-8.410218,-9.436979,-8.082118,-9.606302,-11.914432,0.0,0.0,0.96,0.02,0.02,0.0,0.0,0.0,0.0,0.0,3363
-8.157243,-9.687742,-6.596862,-7.3850565,-5.4262676,-6.8338203,-7.5799026,-4.781947,-7.9850054,-8.639887,0.0,0.0,0.0,0.0,0.9019608,0.0,0.0,0.078431375,0.0,0.019607844,3364
-7.7341986,-4.5976133,-9.971594,-10.714144,-9.505061,-10.255741,-10.415188,-8.852234,-7.4809084,0.16155624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3365
-7.1563444,-9.167126,-8.221083,-9.496083,-9.276584,-9.321367,-11.365398,-9.330341,-0.667717,-8.204295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3366
-11.061842,-10.612476,-8.238668,-9.788616,-7.58687,-8.660801,-12.189119,-1.5992832,-10.837628,-10.682142,0.0,0.019607844,0.0,0.0,0.0,0.0,0.0,0.98039216,0.0,0.0,3367
